DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1992-11-06,1993,New York Knicks,106,Atlanta Hawks,94,0,N
1992-11-06,1993,Minnesota Timberwolves,92,Boston Celtics,113,0,N
1992-11-06,1993,Washington Bullets,119,Charlotte Hornets,126,0,N
1992-11-06,1993,Chicago Bulls,101,Cleveland Cavaliers,96,0,N
1992-11-06,1993,Milwaukee Bucks,86,Detroit Pistons,81,0,N
1992-11-06,1993,Seattle SuperSonics,111,Houston Rockets,94,0,N
1992-11-06,1993,Los Angeles Lakers,114,Los Angeles Clippers,112,1,N
1992-11-06,1993,Miami Heat,100,Orlando Magic,110,0,N
1992-11-06,1993,New Jersey Nets,114,Philadelphia 76ers,111,0,N
1992-11-06,1993,San Antonio Spurs,106,Sacramento Kings,114,0,N
1992-11-06,1993,Golden State Warriors,129,Utah Jazz,114,0,N
1992-11-07,1993,Atlanta Hawks,100,Chicago Bulls,99,0,N
1992-11-07,1993,Utah Jazz,122,Dallas Mavericks,106,0,N
1992-11-07,1993,San Antonio Spurs,121,Denver Nuggets,125,2,N
1992-11-07,1993,Detroit Pistons,89,Indiana Pacers,87,0,N
1992-11-07,1993,New Jersey Nets,94,Miami Heat,106,0,N
1992-11-07,1993,Boston Celtics,88,Milwaukee Bucks,124,0,N
1992-11-07,1993,Golden State Warriors,121,Minnesota Timberwolves,119,1,N
1992-11-07,1993,Philadelphia 76ers,85,New York Knicks,89,0,N
1992-11-07,1993,Los Angeles Clippers,105,Phoenix Suns,111,0,N
1992-11-07,1993,Houston Rockets,85,Seattle SuperSonics,89,0,N
1992-11-07,1993,Orlando Magic,103,Washington Bullets,98,0,N
1992-11-08,1993,Charlotte Hornets,107,Cleveland Cavaliers,127,0,N
1992-11-08,1993,Sacramento Kings,124,Los Angeles Lakers,114,0,N
1992-11-08,1993,Denver Nuggets,104,Portland Trail Blazers,123,0,N
1992-11-09,1993,Indiana Pacers,97,Chicago Bulls,102,0,N
1992-11-10,1993,Washington Bullets,92,Cleveland Cavaliers,131,0,N
1992-11-10,1993,Utah Jazz,118,Denver Nuggets,109,0,N
1992-11-10,1993,Los Angeles Lakers,107,Golden State Warriors,106,0,N
1992-11-10,1993,Boston Celtics,106,Miami Heat,110,0,N
1992-11-10,1993,Dallas Mavericks,104,Minnesota Timberwolves,118,0,N
1992-11-10,1993,New Jersey Nets,96,New York Knicks,99,0,N
1992-11-10,1993,Charlotte Hornets,112,Orlando Magic,108,0,N
1992-11-10,1993,Phoenix Suns,89,Portland Trail Blazers,100,0,N
1992-11-10,1993,Los Angeles Clippers,97,Sacramento Kings,99,0,N
1992-11-10,1993,Milwaukee Bucks,98,San Antonio Spurs,104,0,N
1992-11-11,1993,Boston Celtics,109,Charlotte Hornets,99,0,N
1992-11-11,1993,Detroit Pistons,96,Chicago Bulls,98,1,N
1992-11-11,1993,Milwaukee Bucks,124,Dallas Mavericks,116,0,N
1992-11-11,1993,Atlanta Hawks,82,Houston Rockets,101,0,N
1992-11-11,1993,Philadelphia 76ers,114,Indiana Pacers,120,0,N
1992-11-11,1993,Sacramento Kings,101,Los Angeles Clippers,109,0,N
1992-11-12,1993,Miami Heat,88,Detroit Pistons,95,0,N
1992-11-12,1993,Cleveland Cavaliers,126,Golden State Warriors,122,2,N
1992-11-12,1993,Minnesota Timberwolves,88,New Jersey Nets,84,0,N
1992-11-12,1993,Washington Bullets,100,Orlando Magic,127,0,N
1992-11-12,1993,Atlanta Hawks,104,San Antonio Spurs,97,0,N
1992-11-12,1993,Los Angeles Lakers,102,Seattle SuperSonics,114,0,N
1992-11-12,1993,Phoenix Suns,102,Utah Jazz,91,0,N
1992-11-13,1993,Philadelphia 76ers,126,Boston Celtics,115,0,N
1992-11-13,1993,Charlotte Hornets,109,Indiana Pacers,110,0,N
1992-11-13,1993,Los Angeles Clippers,124,Los Angeles Lakers,98,0,N
1992-11-13,1993,Chicago Bulls,101,Milwaukee Bucks,96,0,N
1992-11-13,1993,Cleveland Cavaliers,109,Portland Trail Blazers,115,0,N
1992-11-13,1993,New York Knicks,104,Washington Bullets,106,0,N
1992-11-14,1993,Miami Heat,104,Charlotte Hornets,95,0,N
1992-11-14,1993,Denver Nuggets,84,Chicago Bulls,117,0,N
1992-11-14,1993,Atlanta Hawks,105,Dallas Mavericks,113,0,N
1992-11-14,1993,Indiana Pacers,104,Detroit Pistons,100,0,N
1992-11-14,1993,Portland Trail Blazers,130,Golden State Warriors,116,0,N
1992-11-14,1993,Phoenix Suns,108,Minnesota Timberwolves,101,0,N
1992-11-14,1993,Orlando Magic,113,New Jersey Nets,124,0,N
1992-11-14,1993,Boston Celtics,80,New York Knicks,85,0,N
1992-11-14,1993,Houston Rockets,93,San Antonio Spurs,87,0,N
1992-11-14,1993,Sacramento Kings,117,Seattle SuperSonics,133,0,N
1992-11-14,1993,Los Angeles Clippers,104,Utah Jazz,124,0,N
1992-11-15,1993,Golden State Warriors,102,Los Angeles Lakers,105,0,N
1992-11-15,1993,Denver Nuggets,98,Milwaukee Bucks,115,0,N
1992-11-15,1993,Washington Bullets,104,New Jersey Nets,111,0,N
1992-11-15,1993,Cleveland Cavaliers,107,Sacramento Kings,109,0,N
1992-11-16,1993,Seattle SuperSonics,108,Phoenix Suns,117,0,N
1992-11-16,1993,New York Knicks,94,Portland Trail Blazers,109,0,N
1992-11-17,1993,Milwaukee Bucks,114,Atlanta Hawks,106,0,N
1992-11-17,1993,Dallas Mavericks,111,Charlotte Hornets,134,0,N
1992-11-17,1993,Sacramento Kings,109,Houston Rockets,116,0,N
1992-11-17,1993,Denver Nuggets,98,Indiana Pacers,128,0,N
1992-11-17,1993,Detroit Pistons,106,Los Angeles Clippers,115,1,N
1992-11-17,1993,Golden State Warriors,125,Miami Heat,119,0,N
1992-11-17,1993,Chicago Bulls,124,Minnesota Timberwolves,103,0,N
1992-11-17,1993,Utah Jazz,108,New Jersey Nets,97,0,N
1992-11-17,1993,Cleveland Cavaliers,95,San Antonio Spurs,106,0,N
1992-11-17,1993,New York Knicks,90,Seattle SuperSonics,100,0,N
1992-11-17,1993,Boston Celtics,97,Washington Bullets,101,0,N
1992-11-18,1993,Utah Jazz,92,Boston Celtics,91,0,N
1992-11-18,1993,Orlando Magic,120,Philadelphia 76ers,110,0,N
1992-11-18,1993,Sacramento Kings,111,Phoenix Suns,127,0,N
1992-11-19,1993,New Jersey Nets,108,Atlanta Hawks,101,0,N
1992-11-19,1993,Detroit Pistons,87,Denver Nuggets,99,0,N
1992-11-19,1993,Cleveland Cavaliers,92,Houston Rockets,99,0,N
1992-11-19,1993,New York Knicks,91,Los Angeles Clippers,101,0,N
1992-11-19,1993,Golden State Warriors,102,Orlando Magic,126,0,N
1992-11-19,1993,Dallas Mavericks,95,San Antonio Spurs,123,0,N
1992-11-19,1993,Chicago Bulls,108,Seattle SuperSonics,99,0,N
1992-11-20,1993,Golden State Warriors,110,Charlotte Hornets,117,1,N
1992-11-20,1993,Utah Jazz,97,Indiana Pacers,95,0,N
1992-11-20,1993,Chicago Bulls,118,Los Angeles Lakers,120,1,N
1992-11-20,1993,Washington Bullets,108,Minnesota Timberwolves,100,0,N
1992-11-20,1993,Miami Heat,128,Philadelphia 76ers,129,3,N
1992-11-20,1993,Portland Trail Blazers,104,Sacramento Kings,99,0,N
1992-11-21,1993,Boston Celtics,107,Atlanta Hawks,116,0,N
1992-11-21,1993,Cleveland Cavaliers,119,Dallas Mavericks,108,0,N
1992-11-21,1993,Minnesota Timberwolves,118,Denver Nuggets,131,0,N
1992-11-21,1993,San Antonio Spurs,100,Houston Rockets,103,0,N
