DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
2019-10-22,2020,New Orleans Pelicans,122,Toronto Raptors,130,1,N
2019-10-22,2020,Los Angeles Lakers,102,Los Angeles Clippers,112,0,N
2019-10-23,2020,Chicago Bulls,125,Charlotte Hornets,126,0,N
2019-10-23,2020,Detroit Pistons,119,Indiana Pacers,110,0,N
2019-10-23,2020,Cleveland Cavaliers,85,Orlando Magic,94,0,N
2019-10-23,2020,Minnesota Timberwolves,127,Brooklyn Nets,126,1,N
2019-10-23,2020,Memphis Grizzlies,101,Miami Heat,120,0,N
2019-10-23,2020,Boston Celtics,93,Philadelphia 76ers,107,0,N
2019-10-23,2020,Washington Wizards,100,Dallas Mavericks,108,0,N
2019-10-23,2020,New York Knicks,111,San Antonio Spurs,120,0,N
2019-10-23,2020,Oklahoma City Thunder,95,Utah Jazz,100,0,N
2019-10-23,2020,Sacramento Kings,95,Phoenix Suns,124,0,N
2019-10-23,2020,Denver Nuggets,108,Portland Trail Blazers,100,0,N
2019-10-24,2020,Atlanta Hawks,117,Detroit Pistons,100,0,N
2019-10-24,2020,Milwaukee Bucks,117,Houston Rockets,111,0,N
2019-10-24,2020,Los Angeles Clippers,141,Golden State Warriors,122,0,N
2019-10-25,2020,Toronto Raptors,106,Boston Celtics,112,0,N
2019-10-25,2020,Minnesota Timberwolves,121,Charlotte Hornets,99,0,N
2019-10-25,2020,New York Knicks,109,Brooklyn Nets,113,0,N
2019-10-25,2020,Chicago Bulls,110,Memphis Grizzlies,102,0,N
2019-10-25,2020,Dallas Mavericks,123,New Orleans Pelicans,116,0,N
2019-10-25,2020,Washington Wizards,97,Oklahoma City Thunder,85,0,N
2019-10-25,2020,Phoenix Suns,107,Denver Nuggets,108,1,N
2019-10-25,2020,Portland Trail Blazers,122,Sacramento Kings,112,0,N
2019-10-25,2020,Utah Jazz,86,Los Angeles Lakers,95,0,N
2019-10-26,2020,Miami Heat,131,Milwaukee Bucks,126,1,N
2019-10-26,2020,Philadelphia 76ers,117,Detroit Pistons,111,0,N
2019-10-26,2020,Orlando Magic,99,Atlanta Hawks,103,0,N
2019-10-26,2020,Boston Celtics,118,New York Knicks,95,0,N
2019-10-26,2020,Toronto Raptors,108,Chicago Bulls,84,0,N
2019-10-26,2020,Indiana Pacers,99,Cleveland Cavaliers,110,0,N
2019-10-26,2020,New Orleans Pelicans,123,Houston Rockets,126,0,N
2019-10-26,2020,Washington Wizards,122,San Antonio Spurs,124,0,N
2019-10-26,2020,Sacramento Kings,81,Utah Jazz,113,0,N
2019-10-26,2020,Los Angeles Clippers,122,Phoenix Suns,130,0,N
2019-10-27,2020,Golden State Warriors,92,Oklahoma City Thunder,120,0,N
2019-10-27,2020,Brooklyn Nets,133,Memphis Grizzlies,134,1,N
2019-10-27,2020,Portland Trail Blazers,121,Dallas Mavericks,119,0,N
2019-10-27,2020,Miami Heat,109,Minnesota Timberwolves,116,0,N
2019-10-27,2020,Charlotte Hornets,101,Los Angeles Lakers,120,0,N
2019-10-28,2020,Chicago Bulls,98,New York Knicks,105,0,N
2019-10-28,2020,Indiana Pacers,94,Detroit Pistons,96,0,N
2019-10-28,2020,Orlando Magic,95,Toronto Raptors,104,0,N
2019-10-28,2020,Philadelphia 76ers,105,Atlanta Hawks,103,0,N
2019-10-28,2020,Oklahoma City Thunder,112,Houston Rockets,116,0,N
2019-10-28,2020,Cleveland Cavaliers,112,Milwaukee Bucks,129,0,N
2019-10-28,2020,Golden State Warriors,134,New Orleans Pelicans,123,0,N
2019-10-28,2020,Portland Trail Blazers,110,San Antonio Spurs,113,0,N
2019-10-28,2020,Utah Jazz,96,Phoenix Suns,95,0,N
2019-10-28,2020,Denver Nuggets,101,Sacramento Kings,94,0,N
2019-10-28,2020,Charlotte Hornets,96,Los Angeles Clippers,111,0,N
2019-10-29,2020,Atlanta Hawks,97,Miami Heat,112,0,N
2019-10-29,2020,Dallas Mavericks,109,Denver Nuggets,106,0,N
2019-10-29,2020,Memphis Grizzlies,91,Los Angeles Lakers,120,0,N
2019-10-30,2020,Chicago Bulls,111,Cleveland Cavaliers,117,0,N
2019-10-30,2020,New York Knicks,83,Orlando Magic,95,0,N
2019-10-30,2020,Minnesota Timberwolves,95,Philadelphia 76ers,117,0,N
2019-10-30,2020,Milwaukee Bucks,105,Boston Celtics,116,0,N
2019-10-30,2020,Indiana Pacers,118,Brooklyn Nets,108,0,N
2019-10-30,2020,Detroit Pistons,113,Toronto Raptors,125,0,N
2019-10-30,2020,Portland Trail Blazers,102,Oklahoma City Thunder,99,0,N
2019-10-30,2020,Houston Rockets,159,Washington Wizards,158,0,N
2019-10-30,2020,Charlotte Hornets,118,Sacramento Kings,111,0,N
2019-10-30,2020,Los Angeles Clippers,96,Utah Jazz,110,0,N
2019-10-30,2020,Phoenix Suns,121,Golden State Warriors,110,0,N
2019-10-31,2020,Miami Heat,106,Atlanta Hawks,97,0,N
2019-10-31,2020,Denver Nuggets,107,New Orleans Pelicans,122,0,N
2019-10-31,2020,San Antonio Spurs,97,Los Angeles Clippers,103,0,N
2019-11-01,2020,Houston Rockets,116,Brooklyn Nets,123,0,N
2019-11-01,2020,Cleveland Cavaliers,95,Indiana Pacers,102,0,N
2019-11-01,2020,Milwaukee Bucks,123,Orlando Magic,91,0,N
2019-11-01,2020,New York Knicks,102,Boston Celtics,104,0,N
2019-11-01,2020,Detroit Pistons,106,Chicago Bulls,112,0,N
2019-11-01,2020,Los Angeles Lakers,119,Dallas Mavericks,110,1,N
2019-11-01,2020,Utah Jazz,101,Sacramento Kings,102,0,N
2019-11-01,2020,San Antonio Spurs,127,Golden State Warriors,110,0,N
2019-11-02,2020,New Orleans Pelicans,104,Oklahoma City Thunder,115,0,N
2019-11-02,2020,Brooklyn Nets,109,Detroit Pistons,113,0,N
2019-11-02,2020,Denver Nuggets,91,Orlando Magic,87,0,N
2019-11-02,2020,Phoenix Suns,114,Memphis Grizzlies,105,0,N
2019-11-02,2020,Toronto Raptors,105,Milwaukee Bucks,115,0,N
2019-11-02,2020,Minnesota Timberwolves,131,Washington Wizards,109,0,N
2019-11-02,2020,Charlotte Hornets,93,Golden State Warriors,87,0,N
2019-11-02,2020,Philadelphia 76ers,129,Portland Trail Blazers,128,0,N
2019-11-03,2020,Chicago Bulls,95,Indiana Pacers,108,0,N
2019-11-03,2020,Houston Rockets,100,Miami Heat,129,0,N
2019-11-03,2020,Sacramento Kings,113,New York Knicks,92,0,N
2019-11-03,2020,Los Angeles Lakers,103,San Antonio Spurs,96,0,N
2019-11-03,2020,Dallas Mavericks,131,Cleveland Cavaliers,111,0,N
2019-11-03,2020,Utah Jazz,94,Los Angeles Clippers,105,0,N
2019-11-04,2020,Detroit Pistons,99,Washington Wizards,115,0,N
2019-11-04,2020,New Orleans Pelicans,125,Brooklyn Nets,135,0,N
2019-11-04,2020,Houston Rockets,107,Memphis Grizzlies,100,0,N
2019-11-04,2020,Milwaukee Bucks,134,Minnesota Timberwolves,106,0,N
2019-11-04,2020,Philadelphia 76ers,109,Phoenix Suns,114,0,N
2019-11-04,2020,Portland Trail Blazers,118,Golden State Warriors,127,0,N
2019-11-05,2020,Indiana Pacers,120,Charlotte Hornets,122,1,N
2019-11-05,2020,Boston Celtics,119,Cleveland Cavaliers,113,0,N
2019-11-05,2020,San Antonio Spurs,100,Atlanta Hawks,108,0,N
2019-11-05,2020,Los Angeles Lakers,118,Chicago Bulls,112,0,N
2019-11-05,2020,Orlando Magic,94,Oklahoma City Thunder,102,0,N
2019-11-05,2020,Miami Heat,89,Denver Nuggets,109,0,N
2019-11-06,2020,New York Knicks,102,Detroit Pistons,122,0,N
2019-11-06,2020,Washington Wizards,106,Indiana Pacers,121,0,N
2019-11-06,2020,Chicago Bulls,113,Atlanta Hawks,93,0,N
2019-11-06,2020,Golden State Warriors,112,Houston Rockets,129,0,N
2019-11-06,2020,Sacramento Kings,120,Toronto Raptors,124,0,N
2019-11-06,2020,Minnesota Timberwolves,121,Memphis Grizzlies,137,0,N
2019-11-06,2020,Orlando Magic,106,Dallas Mavericks,107,0,N
2019-11-06,2020,Philadelphia 76ers,104,Utah Jazz,106,0,N
2019-11-06,2020,Milwaukee Bucks,129,Los Angeles Clippers,124,0,N
2019-11-07,2020,Boston Celtics,108,Charlotte Hornets,87,0,N
2019-11-07,2020,Oklahoma City Thunder,112,San Antonio Spurs,121,0,N
2019-11-07,2020,Miami Heat,124,Phoenix Suns,108,0,N
2019-11-07,2020,Portland Trail Blazers,101,Los Angeles Clippers,107,0,N
2019-11-08,2020,Detroit Pistons,106,Indiana Pacers,112,0,N
2019-11-08,2020,Memphis Grizzlies,86,Orlando Magic,118,0,N
2019-11-08,2020,Cleveland Cavaliers,113,Washington Wizards,100,0,N
2019-11-08,2020,Sacramento Kings,121,Atlanta Hawks,109,0,N
2019-11-08,2020,Golden State Warriors,119,Minnesota Timberwolves,125,1,N
2019-11-08,2020,Toronto Raptors,122,New Orleans Pelicans,104,0,N
2019-11-08,2020,New York Knicks,106,Dallas Mavericks,102,0,N
2019-11-08,2020,Philadelphia 76ers,97,Denver Nuggets,100,0,N
2019-11-08,2020,Milwaukee Bucks,100,Utah Jazz,103,0,N
2019-11-08,2020,Brooklyn Nets,119,Portland Trail Blazers,115,0,N
2019-11-08,2020,Miami Heat,80,Los Angeles Lakers,95,0,N
2019-11-09,2020,Boston Celtics,135,San Antonio Spurs,115,0,N
2019-11-09,2020,New Orleans Pelicans,115,Charlotte Hornets,110,0,N
2019-11-09,2020,Houston Rockets,117,Chicago Bulls,94,0,N
2019-11-09,2020,Dallas Mavericks,138,Memphis Grizzlies,122,0,N
2019-11-09,2020,Golden State Warriors,108,Oklahoma City Thunder,114,0,N
2019-11-10,2020,Denver Nuggets,100,Minnesota Timberwolves,98,1,N
2019-11-10,2020,Indiana Pacers,109,Orlando Magic,102,0,N
2019-11-10,2020,Charlotte Hornets,106,Philadelphia 76ers,114,0,N
2019-11-10,2020,Milwaukee Bucks,121,Oklahoma City Thunder,119,0,N
2019-11-10,2020,Cleveland Cavaliers,108,New York Knicks,87,0,N
2019-11-10,2020,Brooklyn Nets,112,Phoenix Suns,138,0,N
2019-11-10,2020,Atlanta Hawks,113,Portland Trail Blazers,124,1,N
2019-11-10,2020,Toronto Raptors,113,Los Angeles Lakers,104,0,N
2019-11-11,2020,Minnesota Timberwolves,120,Detroit Pistons,114,0,N
2019-11-11,2020,Dallas Mavericks,106,Boston Celtics,116,0,N
2019-11-11,2020,Memphis Grizzlies,113,San Antonio Spurs,109,0,N
2019-11-11,2020,Houston Rockets,122,New Orleans Pelicans,116,0,N
2019-11-11,2020,Utah Jazz,122,Golden State Warriors,108,0,N
2019-11-11,2020,Toronto Raptors,88,Los Angeles Clippers,98,0,N
2019-11-12,2020,Oklahoma City Thunder,85,Indiana Pacers,111,0,N
2019-11-12,2020,Cleveland Cavaliers,97,Philadelphia 76ers,98,0,N
2019-11-12,2020,Detroit Pistons,108,Miami Heat,117,0,N
2019-11-12,2020,New York Knicks,102,Chicago Bulls,120,0,N
2019-11-12,2020,Atlanta Hawks,125,Denver Nuggets,121,0,N
