DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1965-10-15,1966,Los Angeles Lakers,122,San Francisco Warriors,115,0,N
1965-10-15,1966,St. Louis Hawks,111,Cincinnati Royals,100,0,N
1965-10-16,1966,Philadelphia 76ers,133,Baltimore Bullets,101,0,N
1965-10-16,1966,Cincinnati Royals,98,Boston Celtics,102,0,N
1965-10-16,1966,Detroit Pistons,103,New York Knicks,111,0,N
1965-10-16,1966,Los Angeles Lakers,106,St. Louis Hawks,94,0,N
1965-10-17,1966,Baltimore Bullets,124,Cincinnati Royals,144,0,N
1965-10-19,1966,San Francisco Warriors,100,Cincinnati Royals,99,0,N
1965-10-20,1966,St. Louis Hawks,99,Baltimore Bullets,119,0,N
1965-10-20,1966,Los Angeles Lakers,96,Boston Celtics,100,0,N
1965-10-20,1966,New York Knicks,103,Detroit Pistons,116,0,N
1965-10-23,1966,Boston Celtics,110,St. Louis Hawks,120,0,N
1965-10-23,1966,Detroit Pistons,103,Philadelphia 76ers,120,0,N
1965-10-23,1966,Los Angeles Lakers,101,New York Knicks,106,0,N
1965-10-23,1966,San Francisco Warriors,123,Baltimore Bullets,108,0,N
1965-10-26,1966,Baltimore Bullets,117,Detroit Pistons,98,0,N
1965-10-26,1966,New York Knicks,102,Los Angeles Lakers,104,0,N
1965-10-27,1966,Detroit Pistons,108,Baltimore Bullets,107,0,N
1965-10-28,1966,Boston Celtics,108,Cincinnati Royals,113,0,N
1965-10-28,1966,New York Knicks,116,Los Angeles Lakers,140,0,N
1965-10-29,1966,Cincinnati Royals,131,Baltimore Bullets,121,0,N
1965-10-29,1966,Boston Celtics,106,Detroit Pistons,108,0,N
1965-10-29,1966,New York Knicks,100,San Francisco Warriors,110,0,N
1965-10-30,1966,San Francisco Warriors,124,Los Angeles Lakers,122,0,N
1965-10-30,1966,Cincinnati Royals,114,Philadelphia 76ers,134,0,N
1965-10-30,1966,Detroit Pistons,95,St. Louis Hawks,122,0,N
1965-10-31,1966,Baltimore Bullets,100,Boston Celtics,105,0,N
1965-10-31,1966,Detroit Pistons,107,Cincinnati Royals,113,0,N
1965-10-31,1966,New York Knicks,104,San Francisco Warriors,103,0,N
1965-11-03,1966,San Francisco Warriors,108,Cincinnati Royals,122,0,N
1965-11-03,1966,New York Knicks,114,Baltimore Bullets,129,0,N
1965-11-03,1966,St. Louis Hawks,116,Los Angeles Lakers,120,0,N
1965-11-03,1966,Philadelphia 76ers,100,Detroit Pistons,110,0,N
1965-11-04,1966,Baltimore Bullets,107,New York Knicks,108,0,N
1965-11-04,1966,San Francisco Warriors,121,Philadelphia 76ers,119,0,N
1965-11-05,1966,Boston Celtics,129,Baltimore Bullets,118,0,N
1965-11-05,1966,Cincinnati Royals,120,Detroit Pistons,114,0,N
1965-11-05,1966,St. Louis Hawks,116,Los Angeles Lakers,118,0,N
1965-11-05,1966,San Francisco Warriors,115,Philadelphia 76ers,133,0,N
1965-11-06,1966,Cincinnati Royals,114,New York Knicks,103,0,N
1965-11-06,1966,Los Angeles Lakers,101,St. Louis Hawks,131,0,N
1965-11-06,1966,Detroit Pistons,100,San Francisco Warriors,110,0,N
1965-11-06,1966,Philadelphia 76ers,91,Boston Celtics,101,0,N
1965-11-07,1966,Los Angeles Lakers,116,Baltimore Bullets,137,0,N
1965-11-09,1966,Boston Celtics,130,Baltimore Bullets,116,0,N
1965-11-09,1966,Los Angeles Lakers,110,Philadelphia 76ers,118,0,N
1965-11-09,1966,Detroit Pistons,102,San Francisco Warriors,107,0,N
1965-11-10,1966,St. Louis Hawks,117,Baltimore Bullets,124,0,N
1965-11-10,1966,Detroit Pistons,125,Los Angeles Lakers,133,0,N
1965-11-10,1966,New York Knicks,119,Cincinnati Royals,124,0,N
1965-11-11,1966,St. Louis Hawks,83,Boston Celtics,87,0,N
1965-11-11,1966,San Francisco Warriors,101,Philadelphia 76ers,109,0,N
1965-11-12,1966,San Francisco Warriors,103,Detroit Pistons,102,0,N
1965-11-12,1966,New York Knicks,106,Los Angeles Lakers,107,0,N
1965-11-12,1966,Boston Celtics,114,Philadelphia 76ers,123,0,N
1965-11-13,1966,Detroit Pistons,93,Boston Celtics,122,0,N
1965-11-13,1966,Baltimore Bullets,132,Cincinnati Royals,135,0,N
1965-11-13,1966,Philadelphia 76ers,127,New York Knicks,119,0,N
1965-11-13,1966,San Francisco Warriors,113,St. Louis Hawks,138,0,N
1965-11-14,1966,Baltimore Bullets,114,Los Angeles Lakers,129,0,N
1965-11-15,1966,San Francisco Warriors,123,Baltimore Bullets,112,0,N
1965-11-16,1966,Boston Celtics,108,San Francisco Warriors,105,0,N
1965-11-16,1966,Detroit Pistons,95,New York Knicks,120,0,N
1965-11-16,1966,St. Louis Hawks,98,Philadelphia 76ers,107,0,N
1965-11-17,1966,Philadelphia 76ers,115,Cincinnati Royals,131,0,N
1965-11-17,1966,Boston Celtics,115,Los Angeles Lakers,125,0,N
1965-11-18,1966,New York Knicks,104,Baltimore Bullets,120,0,N
1965-11-19,1966,Cincinnati Royals,103,Boston Celtics,129,0,N
1965-11-19,1966,New York Knicks,116,Detroit Pistons,109,0,N
1965-11-19,1966,San Francisco Warriors,124,Los Angeles Lakers,135,0,N
1965-11-19,1966,Baltimore Bullets,134,Philadelphia 76ers,124,0,N
1965-11-20,1966,San Francisco Warriors,117,Los Angeles Lakers,133,0,N
1965-11-20,1966,Detroit Pistons,101,St. Louis Hawks,110,0,N
1965-11-20,1966,Boston Celtics,122,New York Knicks,108,0,N
1965-11-20,1966,Philadelphia 76ers,112,Baltimore Bullets,117,0,N
1965-11-21,1966,Cincinnati Royals,120,Baltimore Bullets,114,0,N
1965-11-21,1966,Philadelphia 76ers,110,Los Angeles Lakers,104,0,N
1965-11-22,1966,St. Louis Hawks,108,San Francisco Warriors,112,0,N
1965-11-23,1966,Detroit Pistons,118,Cincinnati Royals,115,0,N
1965-11-23,1966,San Francisco Warriors,134,New York Knicks,125,0,N
1965-11-24,1966,New York Knicks,110,Boston Celtics,125,0,N
1965-11-24,1966,Philadelphia 76ers,124,Los Angeles Lakers,127,0,N
1965-11-24,1966,Baltimore Bullets,124,Detroit Pistons,130,0,N
1965-11-24,1966,St. Louis Hawks,108,Cincinnati Royals,112,0,N
1965-11-25,1966,San Francisco Warriors,113,St. Louis Hawks,119,0,N
1965-11-26,1966,Los Angeles Lakers,107,Baltimore Bullets,110,0,N
1965-11-26,1966,Detroit Pistons,114,Boston Celtics,134,0,N
1965-11-26,1966,New York Knicks,113,Cincinnati Royals,117,0,N
1965-11-26,1966,Philadelphia 76ers,132,San Francisco Warriors,120,0,N
1965-11-27,1966,Los Angeles Lakers,95,Boston Celtics,101,0,N
1965-11-27,1966,Cincinnati Royals,132,New York Knicks,129,0,N
1965-11-27,1966,Philadelphia 76ers,124,San Francisco Warriors,117,0,N
1965-11-27,1966,Baltimore Bullets,110,St. Louis Hawks,136,0,N
1965-11-28,1966,St. Louis Hawks,102,Baltimore Bullets,110,0,N
1965-11-28,1966,Los Angeles Lakers,128,Detroit Pistons,110,0,N
1965-11-30,1966,Philadelphia 76ers,108,Baltimore Bullets,129,0,N
1965-11-30,1966,Los Angeles Lakers,120,Cincinnati Royals,126,0,N
1965-11-30,1966,St. Louis Hawks,119,New York Knicks,138,0,N
1965-12-01,1966,St. Louis Hawks,110,Detroit Pistons,101,0,N
1965-12-01,1966,New York Knicks,125,Baltimore Bullets,139,0,N
1965-12-01,1966,Cincinnati Royals,105,Los Angeles Lakers,121,0,N
1965-12-02,1966,San Francisco Warriors,125,Cincinnati Royals,119,0,N
1965-12-03,1966,Philadelphia 76ers,119,Boston Celtics,103,0,N
1965-12-03,1966,Cincinnati Royals,122,Los Angeles Lakers,118,0,N
1965-12-04,1966,Baltimore Bullets,119,Detroit Pistons,130,0,N
1965-12-04,1966,Boston Celtics,100,St. Louis Hawks,94,0,N
1965-12-05,1966,Boston Celtics,99,Cincinnati Royals,108,0,N
1965-12-05,1966,St. Louis Hawks,113,San Francisco Warriors,99,0,N
1965-12-06,1966,Philadelphia 76ers,116,Los Angeles Lakers,107,0,N
1965-12-07,1966,St. Louis Hawks,96,Boston Celtics,112,0,N
1965-12-07,1966,Los Angeles Lakers,127,New York Knicks,131,0,N
1965-12-08,1966,Philadelphia 76ers,127,Baltimore Bullets,129,0,N
1965-12-08,1966,Los Angeles Lakers,106,Boston Celtics,108,0,N
1965-12-08,1966,San Francisco Warriors,113,Detroit Pistons,115,0,N
1965-12-08,1966,St. Louis Hawks,104,New York Knicks,93,0,N
1965-12-09,1966,San Francisco Warriors,110,Cincinnati Royals,109,0,N
1965-12-10,1966,San Francisco Warriors,127,Baltimore Bullets,145,0,N
1965-12-10,1966,Los Angeles Lakers,129,Cincinnati Royals,110,0,N
1965-12-10,1966,Detroit Pistons,116,Philadelphia 76ers,114,0,N
1965-12-10,1966,New York Knicks,109,St. Louis Hawks,106,0,N
1965-12-11,1966,San Francisco Warriors,106,Boston Celtics,143,0,N
1965-12-11,1966,Philadelphia 76ers,135,Cincinnati Royals,132,1,N
1965-12-11,1966,St. Louis Hawks,108,Los Angeles Lakers,126,0,N
1965-12-11,1966,Baltimore Bullets,127,New York Knicks,150,0,N
1965-12-12,1966,St. Louis Hawks,101,Los Angeles Lakers,123,0,N
1965-12-14,1966,Detroit Pistons,129,Baltimore Bullets,142,0,N
1965-12-14,1966,Philadelphia 76ers,109,Cincinnati Royals,112,0,N
1965-12-14,1966,San Francisco Warriors,137,New York Knicks,141,0,N
1965-12-15,1966,St. Louis Hawks,113,San Francisco Warriors,128,0,N
1965-12-15,1966,Philadelphia 76ers,122,Los Angeles Lakers,108,0,N
1965-12-15,1966,New York Knicks,108,Baltimore Bullets,111,0,N
1965-12-15,1966,Cincinnati Royals,117,Boston Celtics,110,0,N
1965-12-17,1966,Boston Celtics,114,Detroit Pistons,112,0,N
1965-12-17,1966,Philadelphia 76ers,127,Los Angeles Lakers,117,0,N
1965-12-17,1966,St. Louis Hawks,103,San Francisco Warriors,102,0,N
1965-12-18,1966,Detroit Pistons,114,Baltimore Bullets,143,0,N
1965-12-18,1966,Cincinnati Royals,114,New York Knicks,122,0,N
1965-12-18,1966,Philadelphia 76ers,120,San Francisco Warriors,116,1,N
1965-12-19,1966,San Francisco Warriors,120,Los Angeles Lakers,132,0,N
1965-12-20,1966,Philadelphia 76ers,118,San Francisco Warriors,124,0,N
1965-12-22,1966,Cincinnati Royals,127,Baltimore Bullets,129,1,N
1965-12-22,1966,New York Knicks,120,Boston Celtics,123,1,N
1965-12-22,1966,San Francisco Warriors,114,Detroit Pistons,104,0,N
1965-12-23,1966,Detroit Pistons,112,Los Angeles Lakers,122,0,N
1965-12-25,1966,Detroit Pistons,106,Los Angeles Lakers,115,0,N
1965-12-25,1966,St. Louis Hawks,131,New York Knicks,111,0,N
1965-12-25,1966,Boston Celtics,113,Baltimore Bullets,99,0,N
1965-12-25,1966,San Francisco Warriors,113,Cincinnati Royals,119,0,N
1965-12-26,1966,Baltimore Bullets,99,Boston Celtics,120,0,N
1965-12-26,1966,San Francisco Warriors,107,Philadelphia 76ers,121,0,N
1965-12-26,1966,Cincinnati Royals,117,St. Louis Hawks,115,0,N
1965-12-27,1966,New York Knicks,116,Cincinnati Royals,138,0,N
1965-12-27,1966,St. Louis Hawks,100,Los Angeles Lakers,108,0,N
1965-12-28,1966,Boston Celtics,93,Philadelphia 76ers,102,0,N
1965-12-28,1966,Los Angeles Lakers,107,St. Louis Hawks,100,0,N
1965-12-28,1966,San Francisco Warriors,120,Detroit Pistons,107,0,N
1965-12-29,1966,San Francisco Warriors,111,Baltimore Bullets,144,0,N
1965-12-29,1966,Los Angeles Lakers,109,Cincinnati Royals,111,0,N
1965-12-29,1966,Philadelphia 76ers,113,Detroit Pistons,112,0,N
1965-12-29,1966,Boston Celtics,99,New York Knicks,96,0,N
1965-12-30,1966,San Francisco Warriors,113,Boston Celtics,116,0,N
1965-12-30,1966,Los Angeles Lakers,114,Detroit Pistons,117,0,N
1965-12-30,1966,Philadelphia 76ers,113,St. Louis Hawks,130,0,N
1966-01-01,1966,Cincinnati Royals,122,New York Knicks,147,0,N
1966-01-01,1966,Detroit Pistons,112,Baltimore Bullets,116,0,N
1966-01-01,1966,Boston Celtics,98,St. Louis Hawks,100,0,N
1966-01-02,1966,Baltimore Bullets,107,Cincinnati Royals,138,0,N
1966-01-02,1966,San Francisco Warriors,136,Detroit Pistons,113,0,N
1966-01-02,1966,Boston Celtics,124,Los Angeles Lakers,113,0,N
1966-01-02,1966,New York Knicks,122,Philadelphia 76ers,133,0,N
1966-01-03,1966,St. Louis Hawks,114,Cincinnati Royals,130,0,N
1966-01-04,1966,San Francisco Warriors,122,Baltimore Bullets,111,0,N
1966-01-04,1966,Philadelphia 76ers,129,New York Knicks,127,0,N
