DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1957-10-22,1958,Boston Celtics,115,St. Louis Hawks,90,0,N
1957-10-23,1958,Boston Celtics,105,Detroit Pistons,94,0,N
1957-10-23,1958,St. Louis Hawks,95,New York Knicks,112,0,N
1957-10-25,1958,Philadelphia Warriors,85,Syracuse Nationals,103,0,N
1957-10-26,1958,Syracuse Nationals,100,Cincinnati Royals,110,0,N
1957-10-26,1958,Philadelphia Warriors,112,Detroit Pistons,100,0,N
1957-10-26,1958,Boston Celtics,131,New York Knicks,121,0,N
1957-10-26,1958,Minneapolis Lakers,84,St. Louis Hawks,112,0,N
1957-10-30,1958,Detroit Pistons,115,Minneapolis Lakers,96,0,N
1957-11-01,1958,Minneapolis Lakers,100,Syracuse Nationals,113,0,N
1957-11-01,1958,St. Louis Hawks,92,Cincinnati Royals,99,0,N
1957-11-02,1958,Syracuse Nationals,83,Boston Celtics,107,0,N
1957-11-02,1958,Minneapolis Lakers,108,Philadelphia Warriors,118,0,N
1957-11-02,1958,Cincinnati Royals,93,St. Louis Hawks,102,0,N
1957-11-03,1958,Syracuse Nationals,95,Boston Celtics,113,0,N
1957-11-03,1958,Detroit Pistons,94,Cincinnati Royals,88,0,N
1957-11-03,1958,Philadelphia Warriors,105,New York Knicks,123,0,N
1957-11-05,1958,Detroit Pistons,105,Boston Celtics,111,0,N
1957-11-05,1958,Syracuse Nationals,101,St. Louis Hawks,115,0,N
1957-11-06,1958,Boston Celtics,103,Minneapolis Lakers,94,0,N
1957-11-07,1958,New York Knicks,101,Philadelphia Warriors,113,0,N
1957-11-08,1958,Boston Celtics,122,Cincinnati Royals,110,1,N
1957-11-08,1958,Philadelphia Warriors,119,Minneapolis Lakers,108,0,N
1957-11-08,1958,New York Knicks,104,Syracuse Nationals,99,0,N
1957-11-09,1958,Philadelphia Warriors,100,St. Louis Hawks,105,0,N
1957-11-10,1958,Philadelphia Warriors,106,Cincinnati Royals,101,0,N
1957-11-11,1958,St. Louis Hawks,88,Boston Celtics,92,0,N
1957-11-12,1958,Minneapolis Lakers,104,Boston Celtics,107,0,N
1957-11-12,1958,New York Knicks,107,Detroit Pistons,109,0,N
1957-11-13,1958,New York Knicks,106,Minneapolis Lakers,124,0,N
1957-11-14,1958,Syracuse Nationals,97,Philadelphia Warriors,94,0,N
1957-11-15,1958,New York Knicks,99,Cincinnati Royals,101,0,N
1957-11-15,1958,Minneapolis Lakers,112,Detroit Pistons,104,0,N
1957-11-15,1958,St. Louis Hawks,86,Syracuse Nationals,91,0,N
1957-11-16,1958,Philadelphia Warriors,89,Boston Celtics,111,0,N
1957-11-16,1958,Detroit Pistons,109,New York Knicks,105,0,N
1957-11-16,1958,Syracuse Nationals,101,St. Louis Hawks,118,0,N
1957-11-17,1958,St. Louis Hawks,98,Cincinnati Royals,97,0,N
