DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1958-10-19,1959,Detroit Pistons,94,Syracuse Nationals,103,0,N
1958-10-22,1959,Cincinnati Royals,79,Minneapolis Lakers,99,0,N
1958-10-23,1959,Detroit Pistons,103,St. Louis Hawks,104,0,N
1958-10-25,1959,Minneapolis Lakers,94,Cincinnati Royals,110,0,N
1958-10-25,1959,St. Louis Hawks,112,Detroit Pistons,117,0,N
1958-10-25,1959,Boston Celtics,125,New York Knicks,127,1,N
1958-10-25,1959,Philadelphia Warriors,110,Syracuse Nationals,109,0,N
1958-10-26,1959,Detroit Pistons,100,Minneapolis Lakers,108,0,N
1958-10-26,1959,New York Knicks,100,Philadelphia Warriors,94,1,N
1958-10-29,1959,St. Louis Hawks,112,Minneapolis Lakers,100,0,N
1958-10-31,1959,Cincinnati Royals,113,Detroit Pistons,120,0,N
1958-11-01,1959,Philadelphia Warriors,111,New York Knicks,92,0,N
1958-11-01,1959,Detroit Pistons,98,Boston Celtics,112,0,N
1958-11-01,1959,Cincinnati Royals,108,Syracuse Nationals,130,0,N
1958-11-01,1959,Minneapolis Lakers,108,St. Louis Hawks,101,0,N
1958-11-02,1959,St. Louis Hawks,97,Cincinnati Royals,90,0,N
1958-11-02,1959,Detroit Pistons,107,Philadelphia Warriors,91,0,N
1958-11-05,1959,New York Knicks,108,Cincinnati Royals,97,0,N
1958-11-05,1959,Boston Celtics,117,Syracuse Nationals,115,0,N
1958-11-06,1959,Philadelphia Warriors,101,Minneapolis Lakers,103,0,N
1958-11-07,1959,New York Knicks,115,Detroit Pistons,101,0,N
1958-11-08,1959,New York Knicks,108,Minneapolis Lakers,100,0,N
1958-11-08,1959,Syracuse Nationals,103,Philadelphia Warriors,98,0,N
1958-11-08,1959,Boston Celtics,84,St. Louis Hawks,87,0,N
1958-11-09,1959,Minneapolis Lakers,97,Syracuse Nationals,101,0,N
1958-11-09,1959,Boston Celtics,133,Detroit Pistons,136,0,N
1958-11-09,1959,Philadelphia Warriors,106,Cincinnati Royals,92,0,N
1958-11-11,1959,Minneapolis Lakers,113,Boston Celtics,116,1,N
1958-11-12,1959,Syracuse Nationals,116,Cincinnati Royals,115,0,N
1958-11-13,1959,Minneapolis Lakers,110,Detroit Pistons,119,0,N
1958-11-13,1959,St. Louis Hawks,102,New York Knicks,119,0,N
1958-11-14,1959,Syracuse Nationals,111,Detroit Pistons,109,0,N
1958-11-14,1959,Philadelphia Warriors,100,St. Louis Hawks,110,0,N
1958-11-15,1959,Cincinnati Royals,105,Boston Celtics,130,0,N
1958-11-15,1959,Minneapolis Lakers,101,Philadelphia Warriors,106,0,N
1958-11-15,1959,Detroit Pistons,91,St. Louis Hawks,102,0,N
1958-11-15,1959,New York Knicks,96,Syracuse Nationals,92,0,N
1958-11-16,1959,Minneapolis Lakers,90,New York Knicks,98,0,N
1958-11-18,1959,Syracuse Nationals,120,St. Louis Hawks,94,0,N
1958-11-18,1959,Detroit Pistons,102,Boston Celtics,115,0,N
1958-11-19,1959,Boston Celtics,103,Cincinnati Royals,119,0,N
1958-11-20,1959,Syracuse Nationals,102,Minneapolis Lakers,121,0,N
1958-11-21,1959,New York Knicks,112,Boston Celtics,106,0,N
1958-11-21,1959,Cincinnati Royals,90,Philadelphia Warriors,108,0,N
1958-11-22,1959,Philadelphia Warriors,100,Boston Celtics,105,0,N
1958-11-22,1959,Cincinnati Royals,86,Detroit Pistons,103,0,N
1958-11-22,1959,Syracuse Nationals,99,New York Knicks,114,0,N
1958-11-22,1959,Minneapolis Lakers,109,St. Louis Hawks,114,0,N
1958-11-23,1959,St. Louis Hawks,100,Cincinnati Royals,89,0,N
1958-11-23,1959,Detroit Pistons,124,Minneapolis Lakers,109,0,N
1958-11-23,1959,Syracuse Nationals,107,Philadelphia Warriors,110,0,N
1958-11-24,1959,Minneapolis Lakers,104,Boston Celtics,123,0,N
1958-11-25,1959,Cincinnati Royals,115,New York Knicks,113,0,N
1958-11-25,1959,St. Louis Hawks,105,Philadelphia Warriors,106,0,N
1958-11-25,1959,Minneapolis Lakers,98,Detroit Pistons,90,0,N
1958-11-26,1959,New York Knicks,109,Boston Celtics,121,0,N
1958-11-26,1959,Detroit Pistons,112,Cincinnati Royals,95,0,N
1958-11-26,1959,St. Louis Hawks,112,Syracuse Nationals,107,0,N
1958-11-27,1959,Boston Celtics,107,Philadelphia Warriors,94,0,N
1958-11-27,1959,Syracuse Nationals,98,St. Louis Hawks,107,0,N
1958-11-28,1959,Syracuse Nationals,93,Detroit Pistons,101,0,N
1958-11-28,1959,Cincinnati Royals,93,Minneapolis Lakers,114,0,N
1958-11-29,1959,Detroit Pistons,96,Boston Celtics,110,0,N
1958-11-29,1959,Philadelphia Warriors,103,New York Knicks,115,0,N
1958-11-29,1959,Cincinnati Royals,86,St. Louis Hawks,98,0,N
1958-11-29,1959,Minneapolis Lakers,108,Syracuse Nationals,105,0,N
1958-11-30,1959,Minneapolis Lakers,84,Cincinnati Royals,77,0,N
1958-11-30,1959,New York Knicks,100,Philadelphia Warriors,103,0,N
