DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1966-11-08,1967,Boston Celtics,112,Chicago Bulls,101,0,N
1966-11-08,1967,Philadelphia 76ers,118,Detroit Pistons,100,0,N
1966-11-08,1967,Baltimore Bullets,104,Los Angeles Lakers,102,0,N
1966-11-08,1967,St. Louis Hawks,135,New York Knicks,121,0,N
1966-11-09,1967,Baltimore Bullets,122,San Francisco Warriors,128,0,N
1966-11-09,1967,New York Knicks,103,Chicago Bulls,98,0,N
1966-11-10,1967,Boston Celtics,113,Cincinnati Royals,112,1,N
1966-11-10,1967,Detroit Pistons,133,Los Angeles Lakers,132,1,N
1966-11-11,1967,Cincinnati Royals,119,Baltimore Bullets,104,0,N
1966-11-11,1967,New York Knicks,106,Boston Celtics,111,0,N
1966-11-11,1967,Chicago Bulls,113,Philadelphia 76ers,126,0,N
1966-11-11,1967,Los Angeles Lakers,93,San Francisco Warriors,132,0,N
1966-11-12,1967,Baltimore Bullets,124,New York Knicks,134,0,N
1966-11-12,1967,Boston Celtics,92,St. Louis Hawks,115,0,N
1966-11-12,1967,Detroit Pistons,88,Los Angeles Lakers,144,0,N
1966-11-12,1967,Philadelphia 76ers,112,Cincinnati Royals,98,0,N
1966-11-13,1967,Philadelphia 76ers,132,Chicago Bulls,126,0,N
1966-11-13,1967,Detroit Pistons,96,San Francisco Warriors,135,0,N
1966-11-14,1967,Detroit Pistons,104,San Francisco Warriors,115,0,N
1966-11-15,1967,Philadelphia 76ers,113,New York Knicks,109,0,N
1966-11-15,1967,Chicago Bulls,99,St. Louis Hawks,107,0,N
1966-11-16,1967,New York Knicks,108,Philadelphia 76ers,117,0,N
1966-11-16,1967,St. Louis Hawks,104,Detroit Pistons,101,0,N
1966-11-16,1967,Los Angeles Lakers,124,Cincinnati Royals,112,0,N
1966-11-17,1967,Chicago Bulls,102,Baltimore Bullets,120,0,N
1966-11-17,1967,New York Knicks,108,Detroit Pistons,123,0,N
1966-11-18,1967,Baltimore Bullets,119,Boston Celtics,143,0,N
1966-11-18,1967,Philadelphia 76ers,145,Chicago Bulls,120,0,N
1966-11-18,1967,Los Angeles Lakers,118,Detroit Pistons,121,0,N
1966-11-19,1967,Chicago Bulls,104,New York Knicks,116,0,N
1966-11-19,1967,Detroit Pistons,87,St. Louis Hawks,105,0,N
1966-11-19,1967,Cincinnati Royals,110,Philadelphia 76ers,134,0,N
1966-11-19,1967,San Francisco Warriors,144,Los Angeles Lakers,109,0,N
1966-11-19,1967,Boston Celtics,147,Baltimore Bullets,125,0,N
1966-11-20,1967,Baltimore Bullets,123,Cincinnati Royals,125,0,N
1966-11-21,1967,St. Louis Hawks,117,San Francisco Warriors,134,0,N
1966-11-22,1967,San Francisco Warriors,117,Baltimore Bullets,125,0,N
1966-11-22,1967,Cincinnati Royals,121,New York Knicks,118,0,N
1966-11-23,1967,Chicago Bulls,130,Los Angeles Lakers,154,0,N
1966-11-23,1967,New York Knicks,100,Detroit Pistons,118,0,N
1966-11-23,1967,St. Louis Hawks,103,Boston Celtics,123,0,N
1966-11-23,1967,San Francisco Warriors,120,Baltimore Bullets,110,0,N
1966-11-23,1967,Philadelphia 76ers,106,Cincinnati Royals,111,0,N
1966-11-24,1967,San Francisco Warriors,123,Philadelphia 76ers,140,0,N
1966-11-24,1967,Boston Celtics,101,St. Louis Hawks,78,0,N
1966-11-25,1967,Philadelphia 76ers,129,Baltimore Bullets,115,0,N
1966-11-25,1967,New York Knicks,109,Cincinnati Royals,115,0,N
1966-11-25,1967,Boston Celtics,105,Detroit Pistons,107,0,N
1966-11-25,1967,Chicago Bulls,121,Los Angeles Lakers,117,0,N
1966-11-26,1967,Baltimore Bullets,114,New York Knicks,125,0,N
1966-11-26,1967,Los Angeles Lakers,133,St. Louis Hawks,126,0,N
1966-11-26,1967,Chicago Bulls,129,San Francisco Warriors,131,0,N
1966-11-26,1967,Detroit Pistons,123,Philadelphia 76ers,131,0,N
1966-11-26,1967,Cincinnati Royals,87,Boston Celtics,118,0,N
1966-11-29,1967,Detroit Pistons,104,Boston Celtics,100,0,N
1966-11-29,1967,San Francisco Warriors,108,Chicago Bulls,101,0,N
1966-11-29,1967,Los Angeles Lakers,114,New York Knicks,118,0,N
1966-11-29,1967,St. Louis Hawks,116,Philadelphia 76ers,137,0,N
1966-11-30,1967,Los Angeles Lakers,126,Baltimore Bullets,111,0,N
1966-11-30,1967,New York Knicks,119,Cincinnati Royals,115,0,N
1966-11-30,1967,Philadelphia 76ers,128,Detroit Pistons,119,0,N
1966-12-02,1967,Los Angeles Lakers,130,Philadelphia 76ers,138,0,N
1966-12-02,1967,Detroit Pistons,119,Boston Celtics,116,0,N
1966-12-02,1967,New York Knicks,107,St. Louis Hawks,109,0,N
1966-12-03,1967,Philadelphia 76ers,137,Baltimore Bullets,120,0,N
1966-12-03,1967,Los Angeles Lakers,130,Cincinnati Royals,118,0,N
1966-12-03,1967,Chicago Bulls,98,Detroit Pistons,104,0,N
1966-12-03,1967,Boston Celtics,120,New York Knicks,109,0,N
1966-12-03,1967,St. Louis Hawks,111,San Francisco Warriors,123,0,N
1966-12-04,1967,St. Louis Hawks,123,Los Angeles Lakers,118,0,N
1966-12-06,1967,Chicago Bulls,119,Philadelphia 76ers,129,0,N
1966-12-06,1967,San Francisco Warriors,126,New York Knicks,116,0,N
1966-12-06,1967,Detroit Pistons,111,Boston Celtics,130,0,N
1966-12-07,1967,San Francisco Warriors,106,Baltimore Bullets,116,0,N
1966-12-07,1967,Cincinnati Royals,91,Boston Celtics,119,0,N
1966-12-07,1967,Philadelphia 76ers,117,Chicago Bulls,103,0,N
1966-12-07,1967,New York Knicks,118,Detroit Pistons,116,0,N
1966-12-07,1967,St. Louis Hawks,128,Los Angeles Lakers,130,1,N
1966-12-08,1967,Chicago Bulls,132,Baltimore Bullets,120,0,N
1966-12-08,1967,St. Louis Hawks,106,San Francisco Warriors,124,0,N
1966-12-09,1967,Boston Celtics,117,Cincinnati Royals,99,0,N
1966-12-09,1967,New York Knicks,107,Philadelphia 76ers,112,0,N
1966-12-09,1967,San Francisco Warriors,119,Los Angeles Lakers,118,0,N
1966-12-10,1967,Chicago Bulls,110,Boston Celtics,125,0,N
1966-12-10,1967,Baltimore Bullets,129,New York Knicks,138,0,N
1966-12-10,1967,Cincinnati Royals,120,San Francisco Warriors,123,1,N
1966-12-10,1967,Philadelphia 76ers,133,St. Louis Hawks,123,0,N
1966-12-11,1967,Philadelphia 76ers,103,Boston Celtics,117,0,N
1966-12-11,1967,Cincinnati Royals,118,Los Angeles Lakers,119,0,N
1966-12-13,1967,Chicago Bulls,94,Baltimore Bullets,122,0,N
1966-12-13,1967,Philadelphia 76ers,127,New York Knicks,112,0,N
1966-12-13,1967,Cincinnati Royals,126,San Francisco Warriors,112,0,N
1966-12-14,1967,New York Knicks,106,Baltimore Bullets,116,0,N
1966-12-14,1967,Detroit Pistons,87,Chicago Bulls,93,0,N
1966-12-14,1967,Cincinnati Royals,126,Los Angeles Lakers,124,0,N
1966-12-15,1967,St. Louis Hawks,116,Boston Celtics,114,0,N
1966-12-16,1967,St. Louis Hawks,113,Philadelphia 76ers,124,0,N
1966-12-16,1967,Cincinnati Royals,120,Chicago Bulls,128,0,N
1966-12-16,1967,Baltimore Bullets,121,Detroit Pistons,113,0,N
1966-12-17,1967,Philadelphia 76ers,120,Detroit Pistons,105,0,N
1966-12-17,1967,St. Louis Hawks,114,New York Knicks,116,0,N
1966-12-17,1967,Boston Celtics,118,San Francisco Warriors,110,0,N
1966-12-17,1967,Chicago Bulls,110,Baltimore Bullets,106,0,N
1966-12-18,1967,Baltimore Bullets,114,Cincinnati Royals,138,0,N
1966-12-18,1967,Boston Celtics,125,Los Angeles Lakers,127,0,N
1966-12-19,1967,St. Louis Hawks,97,Chicago Bulls,102,0,N
1966-12-20,1967,Detroit Pistons,113,Boston Celtics,116,1,N
1966-12-20,1967,Los Angeles Lakers,107,San Francisco Warriors,130,0,N
1966-12-21,1967,St. Louis Hawks,118,Baltimore Bullets,109,0,N
1966-12-21,1967,Philadelphia 76ers,129,Los Angeles Lakers,123,0,N
1966-12-21,1967,New York Knicks,107,Chicago Bulls,110,0,N
1966-12-22,1967,Philadelphia 76ers,116,San Francisco Warriors,114,0,N
1966-12-23,1967,St. Louis Hawks,103,Boston Celtics,114,0,N
1966-12-23,1967,Detroit Pistons,103,Chicago Bulls,102,0,N
1966-12-23,1967,Philadelphia 76ers,118,Los Angeles Lakers,107,0,N
1966-12-25,1967,Chicago Bulls,132,New York Knicks,133,0,N
1966-12-25,1967,San Francisco Warriors,124,Cincinnati Royals,112,0,N
1966-12-25,1967,Detroit Pistons,129,Baltimore Bullets,127,1,N
1966-12-26,1967,Los Angeles Lakers,106,Boston Celtics,121,0,N
1966-12-26,1967,Baltimore Bullets,96,Chicago Bulls,108,0,N
1966-12-26,1967,New York Knicks,114,Detroit Pistons,109,0,N
1966-12-26,1967,Cincinnati Royals,118,Philadelphia 76ers,134,0,N
1966-12-26,1967,St. Louis Hawks,120,San Francisco Warriors,111,0,N
1966-12-27,1967,Detroit Pistons,123,Cincinnati Royals,131,0,N
1966-12-27,1967,Baltimore Bullets,111,St. Louis Hawks,113,0,N
1966-12-28,1967,Los Angeles Lakers,115,New York Knicks,121,0,N
1966-12-28,1967,Boston Celtics,108,Philadelphia 76ers,113,0,N
1966-12-28,1967,San Francisco Warriors,138,Baltimore Bullets,115,0,N
1966-12-29,1967,Los Angeles Lakers,125,Cincinnati Royals,114,0,N
1966-12-29,1967,Boston Celtics,112,St. Louis Hawks,110,0,N
1966-12-30,1967,New York Knicks,130,Baltimore Bullets,115,0,N
1966-12-30,1967,Boston Celtics,110,Chicago Bulls,106,0,N
1966-12-30,1967,San Francisco Warriors,107,Cincinnati Royals,102,0,N
1966-12-30,1967,Philadelphia 76ers,137,Detroit Pistons,113,0,N
1966-12-31,1967,Cincinnati Royals,103,New York Knicks,107,0,N
1967-01-01,1967,New York Knicks,105,St. Louis Hawks,128,0,N
1967-01-01,1967,Boston Celtics,110,Los Angeles Lakers,111,0,N
1967-01-02,1967,St. Louis Hawks,122,Detroit Pistons,120,0,N
1967-01-03,1967,Detroit Pistons,117,Baltimore Bullets,110,0,N
1967-01-03,1967,Cincinnati Royals,111,Chicago Bulls,116,0,N
1967-01-03,1967,Philadelphia 76ers,148,New York Knicks,142,1,N
1967-01-03,1967,Boston Celtics,126,San Francisco Warriors,121,1,N
1967-01-04,1967,Detroit Pistons,132,Baltimore Bullets,126,2,N
1967-01-04,1967,St. Louis Hawks,101,Los Angeles Lakers,122,0,N
1967-01-04,1967,Chicago Bulls,115,Philadelphia 76ers,136,0,N
1967-01-05,1967,Philadelphia 76ers,104,New York Knicks,112,0,N
1967-01-05,1967,San Francisco Warriors,122,Los Angeles Lakers,91,0,N
1967-01-06,1967,Chicago Bulls,135,Detroit Pistons,126,0,N
1967-01-06,1967,Boston Celtics,99,Los Angeles Lakers,102,0,N
1967-01-06,1967,Baltimore Bullets,115,Philadelphia 76ers,121,1,N
1967-01-06,1967,St. Louis Hawks,118,San Francisco Warriors,129,0,N
1967-01-07,1967,Chicago Bulls,112,Cincinnati Royals,125,0,N
1967-01-07,1967,Baltimore Bullets,126,New York Knicks,129,0,N
1967-01-07,1967,Boston Celtics,108,San Francisco Warriors,110,0,N
1967-01-08,1967,Detroit Pistons,115,St. Louis Hawks,117,0,N
1967-01-08,1967,New York Knicks,121,Los Angeles Lakers,118,0,N
1967-01-08,1967,Cincinnati Royals,126,Baltimore Bullets,94,0,N
1967-01-08,1967,Philadelphia 76ers,117,Chicago Bulls,108,0,N
1967-01-11,1967,Cincinnati Royals,106,Chicago Bulls,102,0,N
1967-01-11,1967,San Francisco Warriors,126,Los Angeles Lakers,141,0,N
1967-01-12,1967,St. Louis Hawks,116,Baltimore Bullets,137,0,N
1967-01-12,1967,New York Knicks,123,San Francisco Warriors,127,0,N
1967-01-13,1967,St. Louis Hawks,107,Philadelphia 76ers,125,0,N
1967-01-13,1967,San Francisco Warriors,117,New York Knicks,119,0,N
1967-01-13,1967,Los Angeles Lakers,115,Cincinnati Royals,125,0,N
1967-01-13,1967,Chicago Bulls,102,Boston Celtics,122,0,N
1967-01-13,1967,Detroit Pistons,119,Baltimore Bullets,118,0,N
1967-01-14,1967,Boston Celtics,115,Baltimore Bullets,106,0,N
1967-01-14,1967,Los Angeles Lakers,121,Chicago Bulls,122,0,N
1967-01-14,1967,St. Louis Hawks,105,Cincinnati Royals,116,0,N
1967-01-14,1967,San Francisco Warriors,136,Detroit Pistons,121,0,N
1967-01-15,1967,Philadelphia 76ers,110,Boston Celtics,95,0,N
1967-01-15,1967,New York Knicks,116,Chicago Bulls,131,0,N
1967-01-15,1967,Los Angeles Lakers,127,Detroit Pistons,116,0,N
1967-01-15,1967,San Francisco Warriors,112,St. Louis Hawks,114,0,N
1967-01-16,1967,St. Louis Hawks,98,Baltimore Bullets,100,0,N
1967-01-17,1967,New York Knicks,111,Philadelphia 76ers,119,0,N
1967-01-17,1967,Boston Celtics,109,Chicago Bulls,101,0,N
1967-01-18,1967,San Francisco Warriors,107,Chicago Bulls,111,0,N
1967-01-18,1967,St. Louis Hawks,123,Los Angeles Lakers,121,1,N
1967-01-18,1967,Boston Celtics,119,Cincinnati Royals,106,0,N
1967-01-18,1967,Philadelphia 76ers,113,Detroit Pistons,105,0,N
1967-01-19,1967,Cincinnati Royals,118,Baltimore Bullets,122,0,N
1967-01-19,1967,Philadelphia 76ers,127,Chicago Bulls,102,0,N
1967-01-19,1967,San Francisco Warriors,123,New York Knicks,102,0,N
1967-01-20,1967,Baltimore Bullets,117,Boston Celtics,129,0,N
1967-01-20,1967,Detroit Pistons,124,Chicago Bulls,125,1,N
1967-01-20,1967,Los Angeles Lakers,108,Philadelphia 76ers,119,0,N
1967-01-20,1967,St. Louis Hawks,115,San Francisco Warriors,142,0,N
1967-01-21,1967,Los Angeles Lakers,119,Baltimore Bullets,126,0,N
1967-01-21,1967,New York Knicks,124,St. Louis Hawks,114,0,N
1967-01-21,1967,Detroit Pistons,108,Cincinnati Royals,122,0,N
1967-01-22,1967,Los Angeles Lakers,120,Boston Celtics,121,1,N
1967-01-22,1967,Baltimore Bullets,114,Chicago Bulls,118,0,N
1967-01-22,1967,New York Knicks,101,St. Louis Hawks,104,0,N
1967-01-23,1967,St. Louis Hawks,105,Philadelphia 76ers,112,0,N
1967-01-24,1967,Baltimore Bullets,125,San Francisco Warriors,146,0,N
1967-01-24,1967,Boston Celtics,118,Philadelphia 76ers,106,0,N
1967-01-24,1967,Detroit Pistons,108,Chicago Bulls,95,0,N
1967-01-24,1967,Cincinnati Royals,126,New York Knicks,118,0,N
1967-01-25,1967,St. Louis Hawks,103,Chicago Bulls,102,0,N
1967-01-25,1967,New York Knicks,125,Cincinnati Royals,132,0,N
1967-01-25,1967,Boston Celtics,112,Detroit Pistons,105,0,N
1967-01-25,1967,Baltimore Bullets,115,Los Angeles Lakers,128,0,N
1967-01-26,1967,Detroit Pistons,118,Cincinnati Royals,110,0,N
1967-01-27,1967,Detroit Pistons,106,Boston Celtics,112,0,N
1967-01-27,1967,Cincinnati Royals,107,Philadelphia 76ers,110,0,N
1967-01-27,1967,Baltimore Bullets,116,San Francisco Warriors,143,0,N
1967-01-28,1967,St. Louis Hawks,112,Cincinnati Royals,113,0,N
1967-01-28,1967,Boston Celtics,114,New York Knicks,112,0,N
1967-01-28,1967,Baltimore Bullets,118,Los Angeles Lakers,133,0,N
1967-01-29,1967,New York Knicks,106,Boston Celtics,141,0,N
1967-01-29,1967,Los Angeles Lakers,142,Chicago Bulls,122,0,N
1967-01-29,1967,San Francisco Warriors,118,Cincinnati Royals,121,0,N
1967-01-29,1967,Philadelphia 76ers,108,St. Louis Hawks,114,0,N
1967-01-30,1967,San Francisco Warriors,108,Boston Celtics,121,0,N
1967-01-30,1967,St. Louis Hawks,106,Los Angeles Lakers,99,0,N
1967-01-31,1967,San Francisco Warriors,108,Detroit Pistons,106,0,N
1967-01-31,1967,St. Louis Hawks,120,New York Knicks,139,0,N
1967-02-01,1967,New York Knicks,101,Detroit Pistons,104,0,N
1967-02-01,1967,Boston Celtics,111,Baltimore Bullets,107,0,N
1967-02-01,1967,Philadelphia 76ers,133,Los Angeles Lakers,143,0,N
1967-02-02,1967,Cincinnati Royals,131,Baltimore Bullets,125,0,N
1967-02-02,1967,San Francisco Warriors,137,Philadelphia 76ers,120,0,N
1967-02-03,1967,St. Louis Hawks,131,Boston Celtics,113,0,N
1967-02-03,1967,Cincinnati Royals,113,Chicago Bulls,118,0,N
1967-02-03,1967,New York Knicks,124,Detroit Pistons,111,0,N
1967-02-03,1967,San Francisco Warriors,80,Los Angeles Lakers,129,0,N
1967-02-04,1967,Cincinnati Royals,99,Baltimore Bullets,109,0,N
1967-02-04,1967,Detroit Pistons,101,New York Knicks,102,0,N
1967-02-04,1967,San Francisco Warriors,127,Philadelphia 76ers,140,0,N
1967-02-04,1967,Chicago Bulls,111,St. Louis Hawks,119,0,N
1967-02-05,1967,Cincinnati Royals,121,Boston Celtics,137,0,N
1967-02-05,1967,San Francisco Warriors,142,Chicago Bulls,141,1,N
1967-02-05,1967,St. Louis Hawks,104,Detroit Pistons,114,0,N
1967-02-05,1967,Philadelphia 76ers,130,Los Angeles Lakers,123,0,N
1967-02-06,1967,St. Louis Hawks,98,Baltimore Bullets,107,0,N
1967-02-07,1967,San Francisco Warriors,123,Philadelphia 76ers,126,0,N
1967-02-07,1967,Los Angeles Lakers,122,New York Knicks,117,0,N
1967-02-07,1967,Cincinnati Royals,123,Boston Celtics,138,0,N
1967-02-07,1967,St. Louis Hawks,109,Baltimore Bullets,96,0,N
1967-02-07,1967,Detroit Pistons,98,Chicago Bulls,90,0,N
1967-02-08,1967,Los Angeles Lakers,121,Baltimore Bullets,108,0,N
1967-02-08,1967,New York Knicks,106,Chicago Bulls,103,0,N
1967-02-08,1967,Philadelphia 76ers,118,Cincinnati Royals,106,0,N
1967-02-09,1967,Boston Celtics,124,Baltimore Bullets,128,0,N
1967-02-10,1967,Los Angeles Lakers,131,Philadelphia 76ers,148,0,N
1967-02-10,1967,Detroit Pistons,104,Cincinnati Royals,133,0,N
1967-02-10,1967,New York Knicks,122,Chicago Bulls,121,0,N
1967-02-10,1967,San Francisco Warriors,136,Boston Celtics,137,2,N
1967-02-11,1967,Philadelphia 76ers,133,Baltimore Bullets,139,0,N
1967-02-11,1967,St. Louis Hawks,104,Chicago Bulls,98,0,N
1967-02-11,1967,Cincinnati Royals,132,Detroit Pistons,117,0,N
1967-02-11,1967,San Francisco Warriors,122,New York Knicks,125,1,N
1967-02-12,1967,Philadelphia 76ers,112,Boston Celtics,113,0,N
1967-02-12,1967,San Francisco Warriors,127,Detroit Pistons,134,0,N
1967-02-12,1967,Chicago Bulls,121,Los Angeles Lakers,129,0,N
1967-02-12,1967,Cincinnati Royals,115,St. Louis Hawks,118,0,N
1967-02-13,1967,St. Louis Hawks,139,New York Knicks,109,0,N
1967-02-13,1967,Cincinnati Royals,123,Philadelphia 76ers,131,0,N
1967-02-14,1967,San Francisco Warriors,128,Boston Celtics,122,0,N
1967-02-15,1967,Philadelphia 76ers,127,Detroit Pistons,121,0,N
1967-02-15,1967,Boston Celtics,114,Los Angeles Lakers,124,0,N
1967-02-15,1967,New York Knicks,118,Cincinnati Royals,127,0,N
1967-02-16,1967,San Francisco Warriors,125,Chicago Bulls,124,0,N
1967-02-16,1967,Detroit Pistons,110,Cincinnati Royals,122,0,N
1967-02-16,1967,St. Louis Hawks,120,New York Knicks,121,0,N
1967-02-17,1967,St. Louis Hawks,133,Baltimore Bullets,132,0,N
1967-02-17,1967,Philadelphia 76ers,127,Cincinnati Royals,118,0,N
1967-02-17,1967,Boston Celtics,120,Los Angeles Lakers,119,0,N
1967-02-18,1967,Detroit Pistons,118,Baltimore Bullets,113,0,N
1967-02-18,1967,Cincinnati Royals,123,New York Knicks,124,0,N
1967-02-18,1967,San Francisco Warriors,130,Boston Celtics,124,0,N
1967-02-19,1967,Baltimore Bullets,131,Detroit Pistons,104,0,N
1967-02-19,1967,Chicago Bulls,133,Los Angeles Lakers,119,0,N
1967-02-19,1967,Philadelphia 76ers,123,St. Louis Hawks,122,0,N
1967-02-20,1967,St. Louis Hawks,104,Cincinnati Royals,112,0,N
1967-02-21,1967,Detroit Pistons,112,St. Louis Hawks,109,0,N
1967-02-21,1967,Boston Celtics,143,New York Knicks,114,0,N
1967-02-21,1967,San Francisco Warriors,136,Los Angeles Lakers,133,0,N
1967-02-22,1967,Boston Celtics,135,Baltimore Bullets,120,0,N
1967-02-22,1967,New York Knicks,103,Chicago Bulls,117,0,N
1967-02-22,1967,Cincinnati Royals,102,Los Angeles Lakers,103,0,N
1967-02-23,1967,New York Knicks,117,Boston Celtics,122,0,N
1967-02-24,1967,Philadelphia 76ers,149,Baltimore Bullets,118,0,N
1967-02-24,1967,Los Angeles Lakers,101,Detroit Pistons,102,0,N
1967-02-24,1967,Cincinnati Royals,137,San Francisco Warriors,122,0,N
1967-02-25,1967,Cincinnati Royals,129,San Francisco Warriors,116,0,N
1967-02-25,1967,Los Angeles Lakers,134,St. Louis Hawks,133,1,N
1967-02-25,1967,Baltimore Bullets,114,New York Knicks,116,0,N
1967-02-26,1967,Chicago Bulls,106,Baltimore Bullets,124,0,N
1967-02-26,1967,Cincinnati Royals,127,Los Angeles Lakers,141,0,N
1967-02-26,1967,Boston Celtics,130,St. Louis Hawks,119,0,N
1967-02-27,1967,St. Louis Hawks,105,Detroit Pistons,94,0,N
1967-02-28,1967,Philadelphia 76ers,127,Cincinnati Royals,107,0,N
1967-02-28,1967,Los Angeles Lakers,119,Detroit Pistons,117,0,N
1967-02-28,1967,San Francisco Warriors,123,New York Knicks,127,0,N
1967-03-01,1967,San Francisco Warriors,125,Boston Celtics,137,0,N
1967-03-01,1967,St. Louis Hawks,112,Baltimore Bullets,122,0,N
1967-03-01,1967,New York Knicks,101,Detroit Pistons,118,0,N
1967-03-01,1967,Philadelphia 76ers,122,Chicago Bulls,129,0,N
1967-03-01,1967,Los Angeles Lakers,116,Cincinnati Royals,122,0,N
1967-03-02,1967,Chicago Bulls,108,Boston Celtics,114,0,N
1967-03-02,1967,San Francisco Warriors,128,Philadelphia 76ers,136,0,N
1967-03-03,1967,Cincinnati Royals,104,Boston Celtics,111,0,N
1967-03-03,1967,Philadelphia 76ers,129,Detroit Pistons,103,0,N
1967-03-03,1967,New York Knicks,132,Los Angeles Lakers,138,0,N
1967-03-04,1967,Baltimore Bullets,102,Cincinnati Royals,109,0,N
1967-03-04,1967,San Francisco Warriors,111,New York Knicks,102,0,N
1967-03-04,1967,Chicago Bulls,125,St. Louis Hawks,122,0,N
1967-03-05,1967,Los Angeles Lakers,105,Boston Celtics,130,0,N
1967-03-05,1967,Cincinnati Royals,106,Chicago Bulls,113,0,N
1967-03-05,1967,Detroit Pistons,106,Philadelphia 76ers,131,0,N
1967-03-05,1967,New York Knicks,115,San Francisco Warriors,103,0,N
1967-03-05,1967,Baltimore Bullets,103,St. Louis Hawks,132,0,N
1967-03-06,1967,Philadelphia 76ers,119,Los Angeles Lakers,117,0,N
1967-03-06,1967,Detroit Pistons,103,Boston Celtics,127,0,N
1967-03-06,1967,St. Louis Hawks,122,Cincinnati Royals,129,0,N
1967-03-07,1967,Boston Celtics,114,Chicago Bulls,117,0,N
1967-03-07,1967,Los Angeles Lakers,131,New York Knicks,119,0,N
1967-03-08,1967,Philadelphia 76ers,115,Boston Celtics,113,1,N
1967-03-08,1967,Baltimore Bullets,113,Detroit Pistons,120,0,N
1967-03-08,1967,St. Louis Hawks,106,Los Angeles Lakers,104,0,N
1967-03-10,1967,St. Louis Hawks,111,San Francisco Warriors,105,0,N
1967-03-10,1967,Detroit Pistons,103,Los Angeles Lakers,118,0,N
