DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1969-10-14,1970,Seattle SuperSonics,101,New York Knicks,126,0,N
1969-10-15,1970,Seattle SuperSonics,119,Atlanta Hawks,124,0,N
1969-10-15,1970,Chicago Bulls,93,Baltimore Bullets,98,0,N
1969-10-15,1970,New York Knicks,94,Cincinnati Royals,89,0,N
1969-10-16,1970,San Diego Rockets,114,Phoenix Suns,116,0,N
1969-10-17,1970,Cincinnati Royals,110,Boston Celtics,108,0,N
1969-10-17,1970,New York Knicks,116,Chicago Bulls,87,0,N
1969-10-17,1970,Los Angeles Lakers,126,Philadelphia 76ers,131,0,N
1969-10-18,1970,Los Angeles Lakers,96,New York Knicks,99,0,N
1969-10-18,1970,San Diego Rockets,125,San Francisco Warriors,124,1,N
1969-10-18,1970,Detroit Pistons,110,Milwaukee Bucks,119,0,N
1969-10-18,1970,Philadelphia 76ers,134,Cincinnati Royals,123,0,N
1969-10-18,1970,Seattle SuperSonics,126,Chicago Bulls,131,1,N
1969-10-18,1970,Boston Celtics,117,Baltimore Bullets,124,0,N
1969-10-18,1970,Phoenix Suns,116,Atlanta Hawks,121,0,N
1969-10-19,1970,Seattle SuperSonics,106,Milwaukee Bucks,130,0,N
1969-10-21,1970,Los Angeles Lakers,142,Baltimore Bullets,137,1,N
1969-10-21,1970,Boston Celtics,97,Detroit Pistons,98,0,N
1969-10-21,1970,Phoenix Suns,116,New York Knicks,140,0,N
1969-10-22,1970,San Francisco Warriors,94,Atlanta Hawks,93,0,N
1969-10-22,1970,Los Angeles Lakers,116,Cincinnati Royals,109,0,N
1969-10-22,1970,Phoenix Suns,119,Philadelphia 76ers,122,0,N
1969-10-22,1970,Milwaukee Bucks,115,San Diego Rockets,102,0,N
1969-10-23,1970,San Francisco Warriors,112,New York Knicks,109,0,N
1969-10-24,1970,Atlanta Hawks,122,Boston Celtics,110,0,N
1969-10-24,1970,Chicago Bulls,116,Phoenix Suns,115,1,N
1969-10-24,1970,Milwaukee Bucks,112,Los Angeles Lakers,123,0,N
1969-10-24,1970,Cincinnati Royals,126,Baltimore Bullets,131,1,N
1969-10-24,1970,New York Knicks,116,Detroit Pistons,92,0,N
1969-10-25,1970,Detroit Pistons,125,Atlanta Hawks,104,0,N
1969-10-25,1970,Baltimore Bullets,99,New York Knicks,128,0,N
1969-10-25,1970,Cincinnati Royals,109,Philadelphia 76ers,98,0,N
1969-10-25,1970,Phoenix Suns,115,San Diego Rockets,107,0,N
1969-10-25,1970,Los Angeles Lakers,130,Seattle SuperSonics,106,0,N
1969-10-25,1970,Milwaukee Bucks,104,San Francisco Warriors,118,0,N
1969-10-26,1970,Chicago Bulls,125,Los Angeles Lakers,129,0,N
1969-10-26,1970,Milwaukee Bucks,119,Phoenix Suns,99,0,N
1969-10-28,1970,Atlanta Hawks,104,New York Knicks,128,0,N
1969-10-28,1970,Chicago Bulls,116,Seattle SuperSonics,114,0,N
1969-10-28,1970,Boston Celtics,120,Milwaukee Bucks,107,0,N
1969-10-28,1970,Baltimore Bullets,125,Detroit Pistons,110,0,N
1969-10-29,1970,San Diego Rockets,113,Atlanta Hawks,117,0,N
1969-10-29,1970,Philadelphia 76ers,129,Baltimore Bullets,105,0,N
1969-10-29,1970,Chicago Bulls,101,San Francisco Warriors,87,0,N
1969-10-30,1970,Milwaukee Bucks,102,Detroit Pistons,81,0,N
1969-10-30,1970,San Diego Rockets,110,New York Knicks,123,0,N
1969-10-30,1970,Cincinnati Royals,104,Phoenix Suns,106,0,N
1969-10-31,1970,Chicago Bulls,118,Baltimore Bullets,109,0,N
1969-10-31,1970,San Diego Rockets,113,Boston Celtics,118,0,N
1969-10-31,1970,Milwaukee Bucks,129,Philadelphia 76ers,125,1,N
1969-10-31,1970,Cincinnati Royals,121,Seattle SuperSonics,129,0,N
1969-11-01,1970,Atlanta Hawks,140,Baltimore Bullets,137,1,N
1969-11-01,1970,San Diego Rockets,113,Detroit Pistons,130,0,N
1969-11-01,1970,Milwaukee Bucks,108,New York Knicks,112,0,N
1969-11-01,1970,Boston Celtics,131,Philadelphia 76ers,123,0,N
1969-11-01,1970,Cincinnati Royals,97,San Francisco Warriors,120,0,N
1969-11-02,1970,Seattle SuperSonics,113,Atlanta Hawks,125,0,N
1969-11-02,1970,Cincinnati Royals,124,Los Angeles Lakers,116,0,N
1969-11-03,1970,New York Knicks,109,Milwaukee Bucks,93,0,N
1969-11-04,1970,San Francisco Warriors,105,Baltimore Bullets,124,0,N
1969-11-04,1970,Philadelphia 76ers,113,Chicago Bulls,109,0,N
1969-11-04,1970,Seattle SuperSonics,116,Detroit Pistons,102,0,N
1969-11-04,1970,New York Knicks,116,Phoenix Suns,99,0,N
1969-11-05,1970,Boston Celtics,121,Atlanta Hawks,128,0,N
1969-11-05,1970,San Diego Rockets,120,Cincinnati Royals,133,0,N
1969-11-05,1970,Baltimore Bullets,139,Philadelphia 76ers,130,0,N
1969-11-06,1970,Atlanta Hawks,142,Chicago Bulls,137,1,N
1969-11-06,1970,San Francisco Warriors,130,Cincinnati Royals,109,0,N
1969-11-07,1970,Seattle SuperSonics,112,Baltimore Bullets,126,0,N
1969-11-07,1970,San Francisco Warriors,111,Boston Celtics,110,0,N
1969-11-07,1970,Philadelphia 76ers,128,Detroit Pistons,134,2,N
1969-11-07,1970,Phoenix Suns,122,Los Angeles Lakers,120,0,N
1969-11-07,1970,New York Knicks,129,San Diego Rockets,111,0,N
1969-11-08,1970,San Francisco Warriors,93,Atlanta Hawks,106,0,N
1969-11-08,1970,Boston Celtics,87,Chicago Bulls,103,0,N
1969-11-08,1970,Baltimore Bullets,121,Cincinnati Royals,130,0,N
1969-11-08,1970,Detroit Pistons,96,Milwaukee Bucks,100,0,N
1969-11-08,1970,Seattle SuperSonics,125,Philadelphia 76ers,117,0,N
1969-11-09,1970,New York Knicks,112,Los Angeles Lakers,102,0,N
1969-11-09,1970,Baltimore Bullets,116,Milwaukee Bucks,105,0,N
1969-11-09,1970,Detroit Pistons,129,Phoenix Suns,140,0,N
1969-11-10,1970,Chicago Bulls,132,Atlanta Hawks,133,0,N
1969-11-10,1970,San Francisco Warriors,99,San Diego Rockets,100,0,N
1969-11-11,1970,Philadelphia 76ers,107,Atlanta Hawks,124,0,N
1969-11-11,1970,Milwaukee Bucks,129,Boston Celtics,118,0,N
1969-11-11,1970,Seattle SuperSonics,100,Chicago Bulls,106,0,N
1969-11-11,1970,Detroit Pistons,110,Los Angeles Lakers,102,0,N
1969-11-11,1970,New York Knicks,116,San Francisco Warriors,103,0,N
1969-11-12,1970,Boston Celtics,107,Cincinnati Royals,116,0,N
1969-11-12,1970,Detroit Pistons,119,San Diego Rockets,132,0,N
1969-11-13,1970,Chicago Bulls,99,New York Knicks,114,0,N
1969-11-13,1970,Philadelphia 76ers,124,Phoenix Suns,110,0,N
1969-11-13,1970,Detroit Pistons,113,Seattle SuperSonics,117,0,N
1969-11-14,1970,Baltimore Bullets,109,Boston Celtics,108,0,N
1969-11-14,1970,Phoenix Suns,112,Los Angeles Lakers,127,0,N
1969-11-14,1970,Chicago Bulls,100,Milwaukee Bucks,122,0,N
1969-11-14,1970,Seattle SuperSonics,112,San Diego Rockets,148,0,N
1969-11-14,1970,Atlanta Hawks,120,San Francisco Warriors,109,0,N
1969-11-15,1970,Milwaukee Bucks,120,Baltimore Bullets,129,0,N
1969-11-15,1970,San Francisco Warriors,105,Chicago Bulls,124,0,N
1969-11-15,1970,Detroit Pistons,105,Cincinnati Royals,104,0,N
1969-11-15,1970,Boston Celtics,98,New York Knicks,113,0,N
1969-11-15,1970,Los Angeles Lakers,111,Phoenix Suns,114,0,N
1969-11-15,1970,Atlanta Hawks,118,San Diego Rockets,133,0,N
1969-11-15,1970,Philadelphia 76ers,136,Seattle SuperSonics,146,0,N
1969-11-16,1970,Phoenix Suns,139,Atlanta Hawks,118,0,N
1969-11-16,1970,Philadelphia 76ers,125,Los Angeles Lakers,138,0,N
1969-11-16,1970,San Francisco Warriors,123,Milwaukee Bucks,129,1,N
1969-11-18,1970,San Diego Rockets,138,Baltimore Bullets,142,1,N
1969-11-18,1970,Phoenix Suns,119,Boston Celtics,120,1,N
1969-11-18,1970,Philadelphia 76ers,119,Chicago Bulls,127,0,N
1969-11-18,1970,Los Angeles Lakers,125,Detroit Pistons,114,1,N
1969-11-18,1970,Cincinnati Royals,94,New York Knicks,112,0,N
1969-11-18,1970,Milwaukee Bucks,110,San Francisco Warriors,127,0,N
1969-11-19,1970,Phoenix Suns,118,Baltimore Bullets,133,0,N
1969-11-19,1970,Chicago Bulls,106,Boston Celtics,122,0,N
1969-11-19,1970,Los Angeles Lakers,116,Cincinnati Royals,103,0,N
1969-11-19,1970,San Diego Rockets,125,Philadelphia 76ers,116,0,N
1969-11-19,1970,Atlanta Hawks,137,Seattle SuperSonics,116,0,N
