DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1979-10-12,1980,New York Knicks,104,Atlanta Hawks,121,0,N
1979-10-12,1980,Houston Rockets,106,Boston Celtics,114,0,N
1979-10-12,1980,Indiana Pacers,105,Detroit Pistons,114,0,N
1979-10-12,1980,Milwaukee Bucks,103,Kansas City Kings,105,0,N
1979-10-12,1980,Cleveland Cavaliers,95,New Jersey Nets,102,0,N
1979-10-12,1980,Golden State Warriors,89,Phoenix Suns,97,0,N
1979-10-12,1980,Utah Jazz,85,Portland Trail Blazers,101,0,N
1979-10-12,1980,Los Angeles Lakers,103,San Diego Clippers,102,0,N
1979-10-12,1980,Philadelphia 76ers,93,Washington Bullets,92,0,N
1979-10-13,1980,Boston Celtics,139,Cleveland Cavaliers,117,0,N
1979-10-13,1980,Milwaukee Bucks,125,Denver Nuggets,96,0,N
1979-10-13,1980,Chicago Bulls,102,Golden State Warriors,96,1,N
1979-10-13,1980,Atlanta Hawks,101,Indiana Pacers,115,0,N
1979-10-13,1980,Washington Bullets,118,New York Knicks,125,1,N
1979-10-13,1980,Houston Rockets,105,Philadelphia 76ers,113,0,N
1979-10-13,1980,Detroit Pistons,112,San Antonio Spurs,110,0,N
1979-10-14,1980,Chicago Bulls,102,Phoenix Suns,112,0,N
1979-10-14,1980,Denver Nuggets,93,Portland Trail Blazers,109,0,N
1979-10-14,1980,Seattle SuperSonics,93,San Diego Clippers,98,0,N
1979-10-15,1980,Milwaukee Bucks,131,Utah Jazz,107,0,N
1979-10-16,1980,San Antonio Spurs,118,Atlanta Hawks,116,0,N
1979-10-16,1980,Detroit Pistons,117,Cleveland Cavaliers,137,0,N
1979-10-16,1980,Golden State Warriors,108,Denver Nuggets,106,0,N
1979-10-16,1980,New Jersey Nets,100,Indiana Pacers,113,0,N
1979-10-16,1980,Chicago Bulls,96,Los Angeles Lakers,105,0,N
1979-10-16,1980,Houston Rockets,121,New York Knicks,126,0,N
1979-10-16,1980,Seattle SuperSonics,86,Phoenix Suns,102,0,N
1979-10-16,1980,San Diego Clippers,81,Portland Trail Blazers,88,0,N
1979-10-17,1980,Cleveland Cavaliers,108,Boston Celtics,127,0,N
1979-10-17,1980,Indiana Pacers,112,Houston Rockets,116,0,N
1979-10-17,1980,Golden State Warriors,107,Kansas City Kings,94,0,N
1979-10-17,1980,Denver Nuggets,97,Milwaukee Bucks,125,0,N
1979-10-17,1980,Philadelphia 76ers,113,New Jersey Nets,88,0,N
1979-10-17,1980,Los Angeles Lakers,110,Seattle SuperSonics,112,0,N
1979-10-17,1980,Atlanta Hawks,97,Washington Bullets,100,0,N
1979-10-18,1980,Indiana Pacers,85,Atlanta Hawks,115,0,N
1979-10-18,1980,San Antonio Spurs,134,Cleveland Cavaliers,141,0,N
1979-10-18,1980,New York Knicks,115,Detroit Pistons,129,0,N
1979-10-18,1980,Chicago Bulls,107,San Diego Clippers,111,0,N
1979-10-18,1980,Portland Trail Blazers,107,Utah Jazz,92,0,N
1979-10-19,1980,Washington Bullets,93,Boston Celtics,130,0,N
1979-10-19,1980,Kansas City Kings,107,Denver Nuggets,84,0,N
1979-10-19,1980,Portland Trail Blazers,99,Los Angeles Lakers,82,0,N
1979-10-19,1980,Phoenix Suns,94,Milwaukee Bucks,95,0,N
1979-10-19,1980,New York Knicks,111,New Jersey Nets,106,0,N
1979-10-19,1980,Detroit Pistons,104,Philadelphia 76ers,112,0,N
1979-10-19,1980,San Diego Clippers,98,Seattle SuperSonics,106,0,N
1979-10-20,1980,Phoenix Suns,104,Chicago Bulls,116,0,N
1979-10-20,1980,Utah Jazz,96,Golden State Warriors,101,0,N
1979-10-20,1980,Atlanta Hawks,102,Houston Rockets,107,0,N
1979-10-20,1980,Boston Celtics,128,Indiana Pacers,131,1,N
1979-10-20,1980,Philadelphia 76ers,136,New York Knicks,111,0,N
1979-10-20,1980,Cleveland Cavaliers,127,San Antonio Spurs,129,0,N
1979-10-20,1980,Detroit Pistons,106,Washington Bullets,117,0,N
1979-10-21,1980,Phoenix Suns,85,Kansas City Kings,122,0,N
1979-10-21,1980,Seattle SuperSonics,97,Los Angeles Lakers,106,0,N
1979-10-21,1980,Chicago Bulls,111,Milwaukee Bucks,113,0,N
1979-10-21,1980,Golden State Warriors,74,Portland Trail Blazers,91,0,N
1979-10-22,1980,San Diego Clippers,109,Utah Jazz,110,0,N
1979-10-23,1980,New Jersey Nets,103,Chicago Bulls,108,0,N
1979-10-23,1980,Atlanta Hawks,121,Cleveland Cavaliers,111,0,N
1979-10-23,1980,Utah Jazz,87,Los Angeles Lakers,102,0,N
1979-10-23,1980,Indiana Pacers,112,New York Knicks,136,0,N
1979-10-23,1980,Milwaukee Bucks,114,Phoenix Suns,108,0,N
1979-10-23,1980,Kansas City Kings,88,Portland Trail Blazers,90,0,N
1979-10-23,1980,Boston Celtics,120,San Antonio Spurs,129,0,N
1979-10-23,1980,Denver Nuggets,127,San Diego Clippers,132,0,N
1979-10-24,1980,Cleveland Cavaliers,118,Atlanta Hawks,128,0,N
1979-10-24,1980,Portland Trail Blazers,88,Denver Nuggets,87,0,N
1979-10-24,1980,Washington Bullets,103,Detroit Pistons,104,0,N
1979-10-24,1980,Phoenix Suns,110,Golden State Warriors,108,1,N
1979-10-24,1980,Boston Celtics,100,Houston Rockets,99,0,N
1979-10-24,1980,Indiana Pacers,110,Philadelphia 76ers,132,0,N
1979-10-24,1980,Kansas City Kings,92,Seattle SuperSonics,105,0,N
1979-10-25,1980,Milwaukee Bucks,118,San Diego Clippers,115,0,N
1979-10-25,1980,Chicago Bulls,105,Utah Jazz,113,0,N
1979-10-26,1980,San Antonio Spurs,129,Detroit Pistons,113,0,N
1979-10-26,1980,Washington Bullets,108,Indiana Pacers,118,0,N
1979-10-26,1980,Kansas City Kings,104,Los Angeles Lakers,116,0,N
1979-10-26,1980,Atlanta Hawks,94,New Jersey Nets,90,0,N
1979-10-26,1980,New York Knicks,116,Philadelphia 76ers,127,0,N
1979-10-26,1980,Chicago Bulls,93,Portland Trail Blazers,95,0,N
1979-10-26,1980,Phoenix Suns,92,Seattle SuperSonics,86,0,N
1979-10-27,1980,Boston Celtics,100,Atlanta Hawks,95,0,N
1979-10-27,1980,Philadelphia 76ers,112,Cleveland Cavaliers,106,0,N
1979-10-27,1980,Utah Jazz,96,Denver Nuggets,116,0,N
1979-10-27,1980,Kansas City Kings,95,Golden State Warriors,101,0,N
1979-10-27,1980,Detroit Pistons,118,Milwaukee Bucks,132,0,N
1979-10-27,1980,New Jersey Nets,92,New York Knicks,94,0,N
1979-10-27,1980,Indiana Pacers,121,San Antonio Spurs,128,0,N
1979-10-27,1980,Seattle SuperSonics,105,San Diego Clippers,110,0,N
1979-10-28,1980,Golden State Warriors,90,Los Angeles Lakers,97,0,N
1979-10-28,1980,Houston Rockets,115,New Jersey Nets,120,0,N
1979-10-28,1980,Phoenix Suns,89,Portland Trail Blazers,88,0,N
1979-10-28,1980,Kansas City Kings,106,San Diego Clippers,101,0,N
1979-10-28,1980,Chicago Bulls,97,Seattle SuperSonics,108,0,N
1979-10-30,1980,Los Angeles Lakers,111,Chicago Bulls,105,0,N
1979-10-30,1980,Houston Rockets,112,Cleveland Cavaliers,124,0,N
1979-10-30,1980,New York Knicks,112,Denver Nuggets,121,0,N
1979-10-30,1980,San Antonio Spurs,109,Phoenix Suns,142,0,N
1979-10-31,1980,Philadelphia 76ers,97,Atlanta Hawks,102,0,N
1979-10-31,1980,Portland Trail Blazers,106,Golden State Warriors,111,0,N
1979-10-31,1980,Houston Rockets,129,Indiana Pacers,133,1,N
1979-10-31,1980,Utah Jazz,108,Kansas City Kings,125,0,N
1979-10-31,1980,Los Angeles Lakers,106,Milwaukee Bucks,110,0,N
1979-10-31,1980,Boston Celtics,116,New Jersey Nets,79,0,N
1979-10-31,1980,San Antonio Spurs,130,San Diego Clippers,123,0,N
1979-10-31,1980,Denver Nuggets,89,Seattle SuperSonics,97,0,N
1979-10-31,1980,Cleveland Cavaliers,105,Washington Bullets,114,0,N
1979-11-01,1980,Cleveland Cavaliers,127,Detroit Pistons,125,0,N
1979-11-01,1980,New York Knicks,134,Utah Jazz,118,0,N
1979-11-02,1980,Chicago Bulls,99,Denver Nuggets,113,0,N
1979-11-02,1980,New York Knicks,112,Kansas City Kings,111,0,N
1979-11-02,1980,Phoenix Suns,110,Los Angeles Lakers,112,0,N
1979-11-02,1980,Indiana Pacers,93,New Jersey Nets,115,0,N
1979-11-02,1980,Atlanta Hawks,85,Philadelphia 76ers,81,0,N
1979-11-02,1980,Portland Trail Blazers,123,San Diego Clippers,102,0,N
1979-11-02,1980,San Antonio Spurs,107,Seattle SuperSonics,117,0,N
1979-11-03,1980,New Jersey Nets,107,Atlanta Hawks,110,0,N
1979-11-03,1980,Milwaukee Bucks,136,Chicago Bulls,134,1,N
1979-11-03,1980,Kansas City Kings,110,Cleveland Cavaliers,123,0,N
1979-11-03,1980,Houston Rockets,114,Detroit Pistons,111,0,N
1979-11-03,1980,Denver Nuggets,103,Golden State Warriors,130,0,N
1979-11-03,1980,Philadelphia 76ers,120,Indiana Pacers,114,2,N
1979-11-03,1980,Utah Jazz,109,San Diego Clippers,126,0,N
1979-11-03,1980,Boston Celtics,118,Washington Bullets,97,0,N
1979-11-04,1980,Seattle SuperSonics,114,Milwaukee Bucks,101,0,N
1979-11-04,1980,Kansas City Kings,98,New Jersey Nets,101,0,N
1979-11-04,1980,San Antonio Spurs,124,Portland Trail Blazers,127,1,N
1979-11-06,1980,Seattle SuperSonics,114,Chicago Bulls,97,0,N
1979-11-06,1980,Indiana Pacers,117,Cleveland Cavaliers,134,0,N
1979-11-06,1980,San Diego Clippers,112,Los Angeles Lakers,127,0,N
1979-11-06,1980,Philadelphia 76ers,118,Milwaukee Bucks,117,1,N
1979-11-06,1980,Atlanta Hawks,98,New York Knicks,96,0,N
1979-11-06,1980,New Jersey Nets,95,San Antonio Spurs,108,0,N
1979-11-06,1980,Phoenix Suns,120,Utah Jazz,107,0,N
1979-11-07,1980,San Antonio Spurs,105,Boston Celtics,117,0,N
1979-11-07,1980,Seattle SuperSonics,92,Denver Nuggets,113,0,N
1979-11-07,1980,Atlanta Hawks,115,Detroit Pistons,107,0,N
1979-11-07,1980,Los Angeles Lakers,109,Golden State Warriors,126,0,N
1979-11-07,1980,New Jersey Nets,101,Houston Rockets,106,0,N
1979-11-07,1980,Portland Trail Blazers,90,Indiana Pacers,97,0,N
1979-11-07,1980,Kansas City Kings,102,Philadelphia 76ers,110,0,N
1979-11-07,1980,San Diego Clippers,114,Phoenix Suns,102,0,N
1979-11-08,1980,Portland Trail Blazers,89,Milwaukee Bucks,98,0,N
1979-11-08,1980,Denver Nuggets,96,Utah Jazz,92,0,N
1979-11-09,1980,Kansas City Kings,119,Boston Celtics,127,0,N
1979-11-09,1980,San Diego Clippers,92,Chicago Bulls,107,0,N
1979-11-09,1980,Philadelphia 76ers,98,Detroit Pistons,106,0,N
1979-11-09,1980,Denver Nuggets,122,Los Angeles Lakers,126,1,N
1979-11-09,1980,Cleveland Cavaliers,106,Phoenix Suns,110,0,N
1979-11-09,1980,San Antonio Spurs,116,Washington Bullets,125,0,N
1979-11-10,1980,Washington Bullets,105,Atlanta Hawks,109,0,N
1979-11-10,1980,Portland Trail Blazers,94,Chicago Bulls,90,0,N
1979-11-10,1980,Indiana Pacers,104,Golden State Warriors,101,0,N
1979-11-10,1980,Detroit Pistons,104,Houston Rockets,112,0,N
1979-11-10,1980,San Diego Clippers,104,Milwaukee Bucks,133,0,N
1979-11-10,1980,San Antonio Spurs,123,New York Knicks,119,0,N
1979-11-10,1980,Boston Celtics,94,Philadelphia 76ers,95,0,N
1979-11-10,1980,Seattle SuperSonics,88,Utah Jazz,87,0,N
1979-11-11,1980,Portland Trail Blazers,112,Kansas City Kings,109,0,N
1979-11-11,1980,Cleveland Cavaliers,126,Los Angeles Lakers,140,0,N
