DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1983-10-28,1984,Utah Jazz,125,Denver Nuggets,139,0,N
1983-10-28,1984,Boston Celtics,121,Detroit Pistons,127,0,N
1983-10-28,1984,Los Angeles Lakers,117,Kansas City Kings,107,0,N
1983-10-28,1984,Indiana Pacers,83,Milwaukee Bucks,104,0,N
1983-10-28,1984,Atlanta Hawks,108,New Jersey Nets,126,0,N
1983-10-28,1984,Washington Bullets,114,Philadelphia 76ers,117,0,N
1983-10-28,1984,San Diego Clippers,93,Portland Trail Blazers,107,0,N
1983-10-28,1984,Golden State Warriors,110,Seattle SuperSonics,109,0,N
1983-10-28,1984,New York Knicks,113,Cleveland Cavaliers,106,0,N
1983-10-29,1984,New Jersey Nets,97,Chicago Bulls,104,0,N
1983-10-29,1984,Los Angeles Lakers,120,Utah Jazz,115,0,N
1983-10-29,1984,Denver Nuggets,128,San Diego Clippers,141,0,N
1983-10-29,1984,Washington Bullets,97,New York Knicks,100,0,N
1983-10-29,1984,Philadelphia 76ers,124,Indiana Pacers,112,1,N
1983-10-29,1984,San Antonio Spurs,100,Houston Rockets,106,0,N
1983-10-29,1984,Portland Trail Blazers,95,Golden State Warriors,97,0,N
1983-10-29,1984,Phoenix Suns,103,Dallas Mavericks,120,0,N
1983-10-29,1984,Boston Celtics,108,Cleveland Cavaliers,89,0,N
1983-10-29,1984,Detroit Pistons,115,Atlanta Hawks,117,0,N
1983-10-30,1984,Seattle SuperSonics,121,Kansas City Kings,116,0,N
1983-10-30,1984,Dallas Mavericks,101,San Antonio Spurs,123,0,N
1983-11-01,1984,Washington Bullets,92,Atlanta Hawks,95,0,N
1983-11-01,1984,Dallas Mavericks,130,Denver Nuggets,124,0,N
1983-11-01,1984,Milwaukee Bucks,93,Detroit Pistons,106,0,N
1983-11-01,1984,Houston Rockets,108,Indiana Pacers,116,0,N
1983-11-01,1984,Golden State Warriors,114,Kansas City Kings,116,0,N
1983-11-01,1984,Cleveland Cavaliers,113,New Jersey Nets,125,0,N
1983-11-01,1984,Chicago Bulls,91,Philadelphia 76ers,99,0,N
1983-11-01,1984,Seattle SuperSonics,103,Phoenix Suns,93,0,N
1983-11-01,1984,Portland Trail Blazers,126,San Antonio Spurs,124,0,N
1983-11-02,1984,Milwaukee Bucks,105,Boston Celtics,119,0,N
1983-11-02,1984,Houston Rockets,94,Cleveland Cavaliers,103,0,N
1983-11-02,1984,Portland Trail Blazers,117,Dallas Mavericks,123,0,N
1983-11-02,1984,Los Angeles Lakers,106,San Diego Clippers,110,0,N
1983-11-02,1984,New York Knicks,119,Seattle SuperSonics,125,0,N
1983-11-03,1984,Denver Nuggets,131,Kansas City Kings,128,0,N
1983-11-03,1984,Chicago Bulls,107,New Jersey Nets,112,0,N
1983-11-03,1984,San Antonio Spurs,120,Phoenix Suns,142,0,N
1983-11-03,1984,Golden State Warriors,112,Utah Jazz,129,0,N
1983-11-03,1984,Detroit Pistons,88,Washington Bullets,111,0,N
1983-11-04,1984,Chicago Bulls,90,Atlanta Hawks,103,0,N
1983-11-04,1984,Indiana Pacers,105,Boston Celtics,121,0,N
1983-11-04,1984,Dallas Mavericks,84,Cleveland Cavaliers,105,0,N
1983-11-04,1984,Houston Rockets,113,Detroit Pistons,108,0,N
1983-11-04,1984,Milwaukee Bucks,104,Philadelphia 76ers,94,0,N
1983-11-04,1984,New York Knicks,97,Portland Trail Blazers,106,0,N
1983-11-04,1984,Seattle SuperSonics,97,San Diego Clippers,121,0,N
1983-11-05,1984,Los Angeles Lakers,102,Dallas Mavericks,107,0,N
1983-11-05,1984,San Diego Clippers,121,Denver Nuggets,127,0,N
1983-11-05,1984,New York Knicks,100,Golden State Warriors,102,0,N
1983-11-05,1984,Cleveland Cavaliers,87,Indiana Pacers,99,0,N
1983-11-05,1984,Houston Rockets,106,Kansas City Kings,123,0,N
1983-11-05,1984,Philadelphia 76ers,119,New Jersey Nets,112,0,N
1983-11-05,1984,San Antonio Spurs,118,Utah Jazz,124,0,N
1983-11-05,1984,Boston Celtics,120,Washington Bullets,117,0,N
1983-11-06,1984,Atlanta Hawks,84,Milwaukee Bucks,97,0,N
1983-11-06,1984,Phoenix Suns,96,Portland Trail Blazers,122,0,N
1983-11-06,1984,Seattle SuperSonics,115,San Antonio Spurs,132,0,N
1983-11-08,1984,Kansas City Kings,97,Chicago Bulls,100,0,N
1983-11-08,1984,Los Angeles Lakers,133,Denver Nuggets,124,0,N
1983-11-08,1984,Atlanta Hawks,90,Golden State Warriors,97,0,N
1983-11-08,1984,Portland Trail Blazers,122,Houston Rockets,104,0,N
1983-11-08,1984,Boston Celtics,99,Indiana Pacers,97,0,N
1983-11-08,1984,Milwaukee Bucks,97,New York Knicks,90,0,N
1983-11-08,1984,Phoenix Suns,116,Seattle SuperSonics,123,0,N
1983-11-08,1984,San Diego Clippers,113,Washington Bullets,119,0,N
1983-11-09,1984,San Diego Clippers,122,Boston Celtics,129,0,N
1983-11-09,1984,Philadelphia 76ers,116,Detroit Pistons,120,0,N
1983-11-09,1984,Dallas Mavericks,106,Los Angeles Lakers,120,0,N
1983-11-09,1984,Kansas City Kings,93,Milwaukee Bucks,95,0,N
1983-11-09,1984,Washington Bullets,110,New Jersey Nets,127,0,N
1983-11-09,1984,Utah Jazz,99,San Antonio Spurs,105,0,N
1983-11-09,1984,Cleveland Cavaliers,101,Seattle SuperSonics,113,0,N
1983-11-10,1984,Phoenix Suns,104,Golden State Warriors,99,0,N
1983-11-10,1984,Utah Jazz,118,Houston Rockets,109,0,N
1983-11-10,1984,New York Knicks,99,Indiana Pacers,91,0,N
1983-11-10,1984,Cleveland Cavaliers,110,Portland Trail Blazers,115,0,N
1983-11-11,1984,Detroit Pistons,118,Boston Celtics,126,0,N
1983-11-11,1984,San Antonio Spurs,105,Dallas Mavericks,112,0,N
1983-11-11,1984,Phoenix Suns,105,Los Angeles Lakers,119,0,N
1983-11-11,1984,Milwaukee Bucks,103,New Jersey Nets,107,0,N
1983-11-11,1984,San Diego Clippers,95,New York Knicks,116,0,N
1983-11-11,1984,Kansas City Kings,100,Philadelphia 76ers,108,0,N
1983-11-11,1984,Atlanta Hawks,93,Seattle SuperSonics,104,0,N
1983-11-11,1984,Chicago Bulls,124,Washington Bullets,125,2,N
1983-11-12,1984,Boston Celtics,116,Chicago Bulls,101,0,N
1983-11-12,1984,Kansas City Kings,106,Detroit Pistons,131,0,N
1983-11-12,1984,Cleveland Cavaliers,102,Golden State Warriors,109,0,N
1983-11-12,1984,Dallas Mavericks,98,Houston Rockets,100,0,N
1983-11-12,1984,New Jersey Nets,101,Indiana Pacers,111,0,N
1983-11-12,1984,Denver Nuggets,107,San Antonio Spurs,126,0,N
1983-11-12,1984,Portland Trail Blazers,122,Utah Jazz,136,0,N
1983-11-13,1984,Utah Jazz,118,Los Angeles Lakers,124,0,N
1983-11-13,1984,Seattle SuperSonics,107,Milwaukee Bucks,108,0,N
1983-11-13,1984,San Diego Clippers,116,Philadelphia 76ers,124,1,N
1983-11-13,1984,Golden State Warriors,98,Phoenix Suns,113,0,N
1983-11-13,1984,Atlanta Hawks,105,Portland Trail Blazers,135,0,N
1983-11-15,1984,San Diego Clippers,102,Atlanta Hawks,107,0,N
1983-11-15,1984,Detroit Pistons,110,Chicago Bulls,112,0,N
1983-11-15,1984,Boston Celtics,140,Denver Nuggets,124,0,N
1983-11-15,1984,San Antonio Spurs,112,Golden State Warriors,115,0,N
1983-11-15,1984,New Jersey Nets,104,Houston Rockets,86,0,N
1983-11-15,1984,Milwaukee Bucks,97,Los Angeles Lakers,126,0,N
1983-11-15,1984,Indiana Pacers,87,New York Knicks,94,0,N
1983-11-15,1984,Utah Jazz,112,Portland Trail Blazers,114,0,N
1983-11-15,1984,Kansas City Kings,101,Washington Bullets,100,0,N
1983-11-16,1984,Seattle SuperSonics,120,Detroit Pistons,122,0,N
1983-11-16,1984,New York Knicks,97,Philadelphia 76ers,102,0,N
1983-11-16,1984,Cleveland Cavaliers,104,Phoenix Suns,115,0,N
1983-11-16,1984,Boston Celtics,109,Utah Jazz,122,0,N
1983-11-17,1984,Philadelphia 76ers,94,Atlanta Hawks,99,0,N
1983-11-17,1984,Seattle SuperSonics,119,Chicago Bulls,110,0,N
1983-11-17,1984,New Jersey Nets,113,Dallas Mavericks,115,0,N
1983-11-17,1984,Denver Nuggets,131,Golden State Warriors,120,0,N
1983-11-17,1984,Cleveland Cavaliers,114,Los Angeles Lakers,127,0,N
1983-11-17,1984,Kansas City Kings,129,San Antonio Spurs,128,0,N
1983-11-17,1984,Milwaukee Bucks,122,San Diego Clippers,141,0,N
1983-11-17,1984,Indiana Pacers,94,Washington Bullets,102,0,N
1983-11-18,1984,New York Knicks,110,Boston Celtics,103,0,N
1983-11-18,1984,Houston Rockets,127,Denver Nuggets,134,0,N
1983-11-18,1984,Utah Jazz,120,Detroit Pistons,128,0,N
1983-11-18,1984,Milwaukee Bucks,109,Phoenix Suns,94,0,N
1983-11-19,1984,Seattle SuperSonics,92,Atlanta Hawks,104,0,N
1983-11-19,1984,Indiana Pacers,105,Chicago Bulls,110,0,N
1983-11-19,1984,Phoenix Suns,107,Dallas Mavericks,116,0,N
1983-11-19,1984,Milwaukee Bucks,126,Denver Nuggets,133,0,N
1983-11-19,1984,Golden State Warriors,105,Houston Rockets,125,0,N
1983-11-19,1984,Detroit Pistons,101,New York Knicks,104,1,N
1983-11-19,1984,Boston Celtics,91,Philadelphia 76ers,92,0,N
1983-11-19,1984,Los Angeles Lakers,117,Portland Trail Blazers,110,0,N
1983-11-19,1984,New Jersey Nets,100,San Antonio Spurs,109,0,N
1983-11-19,1984,Utah Jazz,113,Washington Bullets,126,0,N
1983-11-20,1984,Cleveland Cavaliers,97,San Diego Clippers,99,0,N
1983-11-22,1984,Indiana Pacers,93,Atlanta Hawks,104,0,N
1983-11-22,1984,San Antonio Spurs,117,Dallas Mavericks,118,0,N
1983-11-22,1984,Phoenix Suns,96,Houston Rockets,118,0,N
1983-11-22,1984,San Diego Clippers,99,Kansas City Kings,118,0,N
1983-11-22,1984,Utah Jazz,130,Los Angeles Lakers,126,1,N
1983-11-22,1984,Boston Celtics,113,New York Knicks,117,2,N
1983-11-22,1984,Detroit Pistons,108,Philadelphia 76ers,112,0,N
1983-11-22,1984,Denver Nuggets,116,Portland Trail Blazers,156,0,N
1983-11-22,1984,Golden State Warriors,102,Washington Bullets,101,0,N
1983-11-23,1984,Washington Bullets,98,Cleveland Cavaliers,107,0,N
1983-11-23,1984,San Diego Clippers,114,Denver Nuggets,133,0,N
1983-11-23,1984,Detroit Pistons,115,Indiana Pacers,113,0,N
1983-11-23,1984,Golden State Warriors,94,Milwaukee Bucks,118,0,N
1983-11-23,1984,New Jersey Nets,110,Phoenix Suns,108,0,N
1983-11-23,1984,Philadelphia 76ers,113,San Antonio Spurs,105,0,N
1983-11-23,1984,Los Angeles Lakers,98,Seattle SuperSonics,106,0,N
1983-11-23,1984,Chicago Bulls,128,Utah Jazz,117,0,N
1983-11-25,1984,Atlanta Hawks,102,Boston Celtics,109,0,N
1983-11-25,1984,Kansas City Kings,96,Dallas Mavericks,98,0,N
1983-11-25,1984,Washington Bullets,120,Detroit Pistons,111,0,N
1983-11-25,1984,Philadelphia 76ers,115,Houston Rockets,101,0,N
1983-11-25,1984,Golden State Warriors,110,Indiana Pacers,105,0,N
1983-11-25,1984,New Jersey Nets,123,Los Angeles Lakers,147,0,N
1983-11-25,1984,Chicago Bulls,94,Phoenix Suns,120,0,N
1983-11-25,1984,San Diego Clippers,120,San Antonio Spurs,133,0,N
1983-11-25,1984,Portland Trail Blazers,100,Seattle SuperSonics,90,0,N
1983-11-25,1984,Denver Nuggets,124,Utah Jazz,126,0,N
1983-11-26,1984,Houston Rockets,109,Atlanta Hawks,115,0,N
1983-11-26,1984,Golden State Warriors,109,Dallas Mavericks,115,0,N
1983-11-26,1984,Phoenix Suns,104,Denver Nuggets,107,0,N
1983-11-26,1984,Utah Jazz,116,Kansas City Kings,117,0,N
1983-11-26,1984,Washington Bullets,92,Milwaukee Bucks,109,0,N
1983-11-26,1984,Cleveland Cavaliers,84,New York Knicks,96,0,N
1983-11-26,1984,Seattle SuperSonics,94,Portland Trail Blazers,122,0,N
1983-11-26,1984,New Jersey Nets,104,San Diego Clippers,102,0,N
1983-11-27,1984,Detroit Pistons,99,Boston Celtics,114,0,N
1983-11-27,1984,San Antonio Spurs,106,Cleveland Cavaliers,114,0,N
1983-11-27,1984,New York Knicks,91,Indiana Pacers,101,0,N
1983-11-27,1984,Chicago Bulls,100,Los Angeles Lakers,103,0,N
1983-11-28,1984,Portland Trail Blazers,104,Kansas City Kings,113,0,N
1983-11-29,1984,Denver Nuggets,105,Atlanta Hawks,96,0,N
1983-11-29,1984,Cleveland Cavaliers,93,Detroit Pistons,103,0,N
1983-11-29,1984,Los Angeles Lakers,111,Golden State Warriors,105,0,N
1983-11-29,1984,Chicago Bulls,110,Houston Rockets,116,0,N
1983-11-29,1984,Philadelphia 76ers,98,Indiana Pacers,96,0,N
1983-11-29,1984,San Antonio Spurs,106,New York Knicks,118,0,N
1983-11-29,1984,San Diego Clippers,114,Seattle SuperSonics,119,0,N
1983-11-29,1984,Phoenix Suns,110,Utah Jazz,114,0,N
1983-11-29,1984,Milwaukee Bucks,94,Washington Bullets,88,0,N
1983-11-30,1984,San Antonio Spurs,106,Boston Celtics,130,0,N
1983-11-30,1984,Portland Trail Blazers,105,Cleveland Cavaliers,112,0,N
1983-11-30,1984,Houston Rockets,102,Dallas Mavericks,113,0,N
1983-11-30,1984,Denver Nuggets,122,Milwaukee Bucks,139,0,N
1983-11-30,1984,New York Knicks,113,New Jersey Nets,104,0,N
1983-11-30,1984,Atlanta Hawks,110,Philadelphia 76ers,122,0,N
1983-11-30,1984,Kansas City Kings,120,Phoenix Suns,118,0,N
1983-11-30,1984,Utah Jazz,117,San Diego Clippers,115,0,N
1983-12-01,1984,Kansas City Kings,95,Golden State Warriors,106,0,N
1983-12-01,1984,Washington Bullets,93,New York Knicks,127,0,N
1983-12-02,1984,Portland Trail Blazers,106,Boston Celtics,115,0,N
1983-12-02,1984,Indiana Pacers,99,Cleveland Cavaliers,108,0,N
1983-12-02,1984,Atlanta Hawks,92,Detroit Pistons,128,0,N
1983-12-02,1984,Seattle SuperSonics,102,Houston Rockets,125,0,N
1983-12-02,1984,Dallas Mavericks,133,Los Angeles Lakers,118,0,N
1983-12-02,1984,New Jersey Nets,107,Milwaukee Bucks,122,0,N
1983-12-02,1984,Utah Jazz,116,Phoenix Suns,113,0,N
1983-12-02,1984,Chicago Bulls,94,San Antonio Spurs,123,0,N
1983-12-02,1984,Golden State Warriors,108,San Diego Clippers,109,0,N
1983-12-03,1984,Cleveland Cavaliers,91,Atlanta Hawks,102,0,N
1983-12-03,1984,Chicago Bulls,100,Dallas Mavericks,110,0,N
1983-12-03,1984,Seattle SuperSonics,111,Denver Nuggets,121,0,N
1983-12-03,1984,Indiana Pacers,99,Detroit Pistons,117,0,N
1983-12-03,1984,Portland Trail Blazers,128,New Jersey Nets,122,1,N
1983-12-03,1984,Houston Rockets,101,New York Knicks,117,0,N
1983-12-03,1984,Kansas City Kings,107,Utah Jazz,112,0,N
1983-12-03,1984,Philadelphia 76ers,98,Washington Bullets,103,0,N
1983-12-04,1984,Philadelphia 76ers,121,Boston Celtics,114,1,N
1983-12-04,1984,San Diego Clippers,99,Los Angeles Lakers,120,0,N
1983-12-04,1984,Phoenix Suns,122,San Antonio Spurs,106,0,N
1983-12-06,1984,Phoenix Suns,88,Atlanta Hawks,95,0,N
1983-12-06,1984,Boston Celtics,118,Chicago Bulls,105,0,N
1983-12-06,1984,Seattle SuperSonics,103,Golden State Warriors,108,0,N
1983-12-06,1984,Washington Bullets,113,Houston Rockets,109,0,N
1983-12-06,1984,Dallas Mavericks,103,Kansas City Kings,112,0,N
1983-12-06,1984,Cleveland Cavaliers,105,New Jersey Nets,114,0,N
1983-12-06,1984,Denver Nuggets,117,New York Knicks,112,0,N
1983-12-06,1984,San Antonio Spurs,118,Portland Trail Blazers,130,0,N
1983-12-07,1984,Atlanta Hawks,92,Cleveland Cavaliers,106,0,N
1983-12-07,1984,Washington Bullets,114,Dallas Mavericks,112,0,N
1983-12-07,1984,Boston Celtics,100,Indiana Pacers,95,0,N
1983-12-07,1984,Houston Rockets,101,Milwaukee Bucks,103,0,N
1983-12-07,1984,Denver Nuggets,128,Philadelphia 76ers,133,0,N
1983-12-07,1984,San Antonio Spurs,102,San Diego Clippers,106,0,N
1983-12-07,1984,Portland Trail Blazers,111,Utah Jazz,116,0,N
1983-12-08,1984,Detroit Pistons,129,Golden State Warriors,130,0,N
1983-12-08,1984,Kansas City Kings,106,Los Angeles Lakers,129,0,N
1983-12-08,1984,New York Knicks,97,Phoenix Suns,120,0,N
1983-12-09,1984,Denver Nuggets,90,Boston Celtics,119,0,N
1983-12-09,1984,Houston Rockets,115,Chicago Bulls,112,1,N
1983-12-09,1984,Milwaukee Bucks,96,Cleveland Cavaliers,83,0,N
1983-12-09,1984,Atlanta Hawks,104,Indiana Pacers,110,0,N
1983-12-09,1984,New Jersey Nets,100,Philadelphia 76ers,93,0,N
1983-12-09,1984,Detroit Pistons,117,Portland Trail Blazers,123,0,N
1983-12-09,1984,New York Knicks,111,San Diego Clippers,92,0,N
1983-12-09,1984,Dallas Mavericks,124,Seattle SuperSonics,132,0,N
1983-12-09,1984,San Antonio Spurs,126,Utah Jazz,117,0,N
1983-12-10,1984,Boston Celtics,104,Atlanta Hawks,87,0,N
1983-12-10,1984,Cleveland Cavaliers,101,Chicago Bulls,95,0,N
1983-12-10,1984,Dallas Mavericks,126,Golden State Warriors,123,1,N
1983-12-10,1984,Utah Jazz,128,Houston Rockets,121,0,N
1983-12-10,1984,Indiana Pacers,103,Kansas City Kings,119,0,N
1983-12-10,1984,San Diego Clippers,93,Phoenix Suns,109,0,N
1983-12-10,1984,Washington Bullets,102,San Antonio Spurs,125,0,N
1983-12-11,1984,New York Knicks,109,Los Angeles Lakers,98,0,N
1983-12-11,1984,Philadelphia 76ers,97,Milwaukee Bucks,87,0,N
1983-12-11,1984,Denver Nuggets,130,New Jersey Nets,141,0,N
1983-12-11,1984,Golden State Warriors,101,Portland Trail Blazers,105,0,N
1983-12-11,1984,Dallas Mavericks,116,San Diego Clippers,118,0,N
1983-12-11,1984,Detroit Pistons,131,Seattle SuperSonics,135,0,N
1983-12-13,1984,Milwaukee Bucks,88,Chicago Bulls,96,0,N
1983-12-13,1984,Utah Jazz,107,Cleveland Cavaliers,105,0,N
1983-12-13,1984,Detroit Pistons,186,Denver Nuggets,184,3,N
1983-12-13,1984,New Jersey Nets,133,Golden State Warriors,122,0,N
1983-12-13,1984,Phoenix Suns,110,Houston Rockets,129,0,N
1983-12-13,1984,Boston Celtics,102,New York Knicks,100,0,N
1983-12-13,1984,Seattle SuperSonics,89,Portland Trail Blazers,102,0,N
1983-12-13,1984,Atlanta Hawks,94,Washington Bullets,89,0,N
1983-12-14,1984,Washington Bullets,99,Atlanta Hawks,96,0,N
1983-12-14,1984,Cleveland Cavaliers,108,Boston Celtics,110,0,N
1983-12-14,1984,Indiana Pacers,109,Dallas Mavericks,117,0,N
1983-12-14,1984,Milwaukee Bucks,93,Philadelphia 76ers,115,0,N
1983-12-14,1984,San Diego Clippers,114,San Antonio Spurs,129,0,N
1983-12-14,1984,Kansas City Kings,105,Seattle SuperSonics,99,0,N
1983-12-15,1984,Kansas City Kings,116,Golden State Warriors,119,0,N
1983-12-15,1984,Chicago Bulls,113,New York Knicks,107,0,N
1983-12-15,1984,Los Angeles Lakers,104,Phoenix Suns,114,0,N
1983-12-15,1984,New Jersey Nets,105,Portland Trail Blazers,118,0,N
1983-12-15,1984,Houston Rockets,111,Utah Jazz,138,0,N
1983-12-16,1984,Washington Bullets,100,Boston Celtics,93,0,N
1983-12-16,1984,Portland Trail Blazers,119,Denver Nuggets,115,0,N
1983-12-16,1984,San Diego Clippers,109,Los Angeles Lakers,122,0,N
1983-12-16,1984,Dallas Mavericks,105,Milwaukee Bucks,110,0,N
1983-12-16,1984,Cleveland Cavaliers,105,Philadelphia 76ers,115,0,N
1983-12-16,1984,Indiana Pacers,92,San Antonio Spurs,120,0,N
1983-12-16,1984,New Jersey Nets,106,Seattle SuperSonics,110,0,N
1983-12-17,1984,San Antonio Spurs,108,Atlanta Hawks,113,0,N
1983-12-17,1984,Dallas Mavericks,84,Chicago Bulls,102,0,N
1983-12-17,1984,Boston Celtics,129,Detroit Pistons,115,0,N
1983-12-17,1984,Indiana Pacers,94,Houston Rockets,109,0,N
1983-12-17,1984,Milwaukee Bucks,96,New York Knicks,102,0,N
1983-12-17,1984,Kansas City Kings,99,Phoenix Suns,119,0,N
1983-12-17,1984,Golden State Warriors,111,Utah Jazz,127,0,N
1983-12-17,1984,Cleveland Cavaliers,95,Washington Bullets,119,0,N
