DATE,SEASON,VISITOR_TEAM,VISITOR_SCORE,HOME_TEAM,HOME_SCORE,OTS,PLAYOFF
1972-10-10,1973,Philadelphia 76ers,89,Chicago Bulls,95,0,N
1972-10-10,1973,Atlanta Hawks,120,Buffalo Braves,109,0,N
1972-10-10,1973,Seattle SuperSonics,89,New York Knicks,113,0,N
1972-10-10,1973,Baltimore Bullets,102,Cleveland Cavaliers,90,0,N
1972-10-11,1973,Boston Celtics,121,Detroit Pistons,108,0,N
1972-10-11,1973,Seattle SuperSonics,105,Philadelphia 76ers,100,0,N
1972-10-11,1973,Los Angeles Lakers,129,Kansas City-Omaha Kings,94,0,N
1972-10-13,1973,Atlanta Hawks,98,Baltimore Bullets,115,0,N
1972-10-13,1973,Los Angeles Lakers,104,Boston Celtics,112,0,N
1972-10-13,1973,Houston Rockets,109,Cleveland Cavaliers,108,0,N
1972-10-13,1973,Chicago Bulls,91,Detroit Pistons,100,0,N
1972-10-13,1973,Buffalo Braves,104,Philadelphia 76ers,101,0,N
1972-10-13,1973,Milwaukee Bucks,117,Phoenix Suns,105,0,N
1972-10-13,1973,Seattle SuperSonics,92,Portland Trail Blazers,84,0,N
1972-10-14,1973,Houston Rockets,121,Buffalo Braves,113,0,N
1972-10-14,1973,Boston Celtics,96,Chicago Bulls,88,0,N
1972-10-14,1973,Milwaukee Bucks,81,Golden State Warriors,77,0,N
1972-10-14,1973,Detroit Pistons,101,Kansas City-Omaha Kings,113,0,N
1972-10-14,1973,Los Angeles Lakers,100,New York Knicks,125,0,N
1972-10-14,1973,Phoenix Suns,124,Portland Trail Blazers,120,0,N
1972-10-15,1973,Baltimore Bullets,98,Phoenix Suns,107,0,N
1972-10-15,1973,Los Angeles Lakers,95,Cleveland Cavaliers,83,0,N
1972-10-15,1973,New York Knicks,101,Atlanta Hawks,109,0,N
1972-10-16,1973,Baltimore Bullets,96,Golden State Warriors,97,0,N
1972-10-17,1973,Boston Celtics,119,Atlanta Hawks,115,0,N
1972-10-17,1973,Philadelphia 76ers,114,Buffalo Braves,122,0,N
1972-10-17,1973,Houston Rockets,95,New York Knicks,103,0,N
1972-10-17,1973,Milwaukee Bucks,108,Portland Trail Blazers,111,0,N
1972-10-19,1973,Baltimore Bullets,94,Kansas City-Omaha Kings,83,0,N
1972-10-20,1973,New York Knicks,92,Cleveland Cavaliers,89,0,N
1972-10-20,1973,Golden State Warriors,101,Seattle SuperSonics,92,0,N
1972-10-20,1973,Detroit Pistons,86,Milwaukee Bucks,109,0,N
1972-10-20,1973,Portland Trail Blazers,104,Los Angeles Lakers,126,0,N
1972-10-20,1973,Atlanta Hawks,108,Houston Rockets,120,0,N
1972-10-20,1973,Buffalo Braves,118,Boston Celtics,126,0,N
1972-10-21,1973,Golden State Warriors,104,Portland Trail Blazers,97,0,N
1972-10-21,1973,Seattle SuperSonics,117,Phoenix Suns,129,0,N
1972-10-21,1973,Philadelphia 76ers,88,New York Knicks,111,0,N
1972-10-21,1973,Chicago Bulls,130,Houston Rockets,97,0,N
1972-10-21,1973,Cleveland Cavaliers,96,Detroit Pistons,103,0,N
1972-10-21,1973,Atlanta Hawks,101,Kansas City-Omaha Kings,108,0,N
1972-10-21,1973,Boston Celtics,104,Baltimore Bullets,101,0,N
1972-10-21,1973,Milwaukee Bucks,91,Buffalo Braves,63,0,N
1972-10-22,1973,Milwaukee Bucks,104,Cleveland Cavaliers,84,0,N
1972-10-22,1973,Chicago Bulls,99,Los Angeles Lakers,104,0,N
1972-10-22,1973,Portland Trail Blazers,119,Seattle SuperSonics,120,1,N
1972-10-23,1973,Philadelphia 76ers,85,Boston Celtics,105,0,N
1972-10-24,1973,Boston Celtics,105,Buffalo Braves,97,0,N
1972-10-24,1973,Los Angeles Lakers,114,Kansas City-Omaha Kings,94,0,N
1972-10-24,1973,Cleveland Cavaliers,90,New York Knicks,123,0,N
1972-10-24,1973,Chicago Bulls,107,Phoenix Suns,106,0,N
1972-10-24,1973,Atlanta Hawks,118,Portland Trail Blazers,110,0,N
1972-10-25,1973,Baltimore Bullets,115,Detroit Pistons,105,0,N
1972-10-25,1973,Los Angeles Lakers,112,Houston Rockets,107,0,N
1972-10-25,1973,Buffalo Braves,92,Milwaukee Bucks,109,0,N
1972-10-25,1973,Cleveland Cavaliers,113,Philadelphia 76ers,108,0,N
1972-10-25,1973,Atlanta Hawks,118,Seattle SuperSonics,115,0,N
1972-10-26,1973,Milwaukee Bucks,114,Kansas City-Omaha Kings,107,0,N
1972-10-26,1973,Chicago Bulls,94,Golden State Warriors,93,0,N
1972-10-27,1973,New York Knicks,92,Baltimore Bullets,88,0,N
1972-10-27,1973,Cleveland Cavaliers,97,Boston Celtics,123,0,N
1972-10-27,1973,Detroit Pistons,118,Houston Rockets,130,0,N
1972-10-27,1973,Golden State Warriors,119,Los Angeles Lakers,91,0,N
1972-10-27,1973,Chicago Bulls,118,Portland Trail Blazers,95,0,N
1972-10-27,1973,Phoenix Suns,115,Seattle SuperSonics,120,0,N
1972-10-28,1973,Baltimore Bullets,90,New York Knicks,94,0,N
1972-10-28,1973,Milwaukee Bucks,96,Philadelphia 76ers,92,0,N
1972-10-28,1973,Atlanta Hawks,107,Golden State Warriors,122,0,N
1972-10-28,1973,Kansas City-Omaha Kings,113,Buffalo Braves,102,0,N
1972-10-29,1973,Kansas City-Omaha Kings,97,Cleveland Cavaliers,115,0,N
1972-10-29,1973,Phoenix Suns,123,Los Angeles Lakers,133,0,N
1972-10-29,1973,Detroit Pistons,119,Portland Trail Blazers,111,0,N
1972-10-29,1973,Chicago Bulls,95,Seattle SuperSonics,94,0,N
1972-10-31,1973,Houston Rockets,106,Atlanta Hawks,105,0,N
1972-10-31,1973,Kansas City-Omaha Kings,95,Chicago Bulls,104,0,N
1972-10-31,1973,Philadelphia 76ers,116,Cleveland Cavaliers,126,0,N
1972-10-31,1973,Detroit Pistons,104,Golden State Warriors,112,0,N
